|original|suggestions|rule_id
112|gehet|['geh et', 'geht', 'gehen', 'kehrt', 'gerät', 'gehe', 'gehst', 'gesät', 'gehegt', 'gehrt', 'gäbet', 'gähnt', 'kehlt', 'sähet', 'gegen', 'gehört', 'sehen', 'eher', 'geben', 'kehrte']|GERMAN_SPELLER_RULE
113|schildst|['giltst', 'schiltst', 'galtst', 'gilbst', 'schiedst', 'schilpst', 'schlitzt', 'gilt', 'schließt', 'gelöst', 'glatt', 'schildert', 'schaltet', 'schmilzt', 'gelost', 'schuldet', 'geätzt', 'glitt', 'gibst', 'schnitzt']|GERMAN_SPELLER_RULE
114|frist|['Frist', 'frisst', 'trist', 'friss', 'feist', 'fraßt', 'freist', 'friste', 'fräst', 'ist', 'erst', 'fast', 'meist', 'fest', 'heißt', 'tritt', 'weist', 'Geist', 'Jurist', 'fasst']|GERMAN_SPELLER_RULE
115|abat|['bat', 'spät', 'Rabat', 'abtat', 'apart', 'Spat', 'Spät', 'abbat', 'abhat', 'ab', 'aber', 'hat', 'trat', 'acht', 'bald', 'alt', 'bot', 'Rat', 'Abt', 'bar']|GERMAN_SPELLER_RULE
116|Aba|['Abt', 'Ab', 'Opa', 'Dpa', 'Aa', 'Aha', 'Abc', 'Spa', 'Abi', 'Aua', 'Abo', 'Ada', 'Als', 'Alba', 'An', 'Apg', 'Auf', 'Apo', 'Aus', 'App']|GERMAN_SPELLER_RULE
117|holn|['hohen', 'Köln', 'holen', 'holt', 'hohl', 'hohlen', 'hohle', 'hold', 'hole', 'hol', 'hohn', 'holz', 'hols', 'von', 'hin', 'soll', 'Sohn', 'hoch', 'hohe']|GERMAN_SPELLER_RULE
118|pasirt|['basiert', 'basierte', 'passiert', 'passt', 'Fazit', 'basiere', 'paart', 'pausiert', 'paniert', 'posiert', 'pariert', 'Gasart', 'Hasard', 'bahrt', 'basierst', 'bezirzt', 'blasiert', 'fasert', 'lasert']|GERMAN_SPELLER_RULE
119|steuperte|['steuerte', 'stäubende', 'steigerte', 'steuert', 'geäußerte', 'sterbende', 'steuerten', 'steuernde', 'stolperte', 'stempelte', 'Ostexperte', 'staubende', 'steppende', 'steuere', 'steuertet', 'stänkerte', 'stäubend', 'stäubendem', 'stäubenden', 'stäubender']|GERMAN_SPELLER_RULE
120|werlirt|['verliert', 'verlort', 'verließ', 'verlor', 'verlegt', 'erlitt', 'verliebt', 'verlief', 'verlieh', 'verehrt', 'vereint', 'vergibt', 'verleiht', 'verziert', 'verlobt', 'verbirgt', 'verhört', 'vermied', 'verriet', 'verwirrt']|GERMAN_SPELLER_RULE
121|Schnapen|['Schnabel', 'Graben', 'Schwaben', 'Schnappen', 'Gräben', 'Schnäbeln', 'Schnäbel', 'Ganzen', 'Schnaken', 'Gaben', 'Gnaden', 'Schmalen', 'Gelben', 'Genauen', 'Schlagen', 'Schnäpsen', 'Grafen', 'Gräber', 'Grauen', 'Schuppen']|GERMAN_SPELLER_RULE
122|net|['neu', 'lädt', 'rät', 'nett', 'red', 'niet', 'näht', 'sät', 'Jet', 'Met', 'Set', 'et', 'nee', 'Meth', 'der', 'und', 'den', 'des', 'ist', 'mit']|GERMAN_SPELLER_RULE
123|pag|['PAG', 'nach', 'lag', 'Tag', 'Bach', 'bat', 'mag', 'Dach', 'Fach', 'bar', 'wach', 'barg', 'bog', 'mach', 'Yak', 'bang', 'buk', 'lach', 'pik', 'hach']|GERMAN_SPELLER_RULE
124|fengt|['fängt', 'hängt', 'denkt', 'feucht', 'lenkt', 'senkt', 'fegt', 'engt', 'funkt', 'fangt', 'fingt', 'fängst', 'mengt', 'pfercht', 'renkt', 'sengt', 'geneckt', 'genickt', 'Bengt', 'zeigt']|GERMAN_SPELLER_RULE
125|stolpat|['stoppt', 'stolpert', 'stülpt', 'stolper', 'stolpre', 'stopft', 'stoppst', 'störbar', 'stülpst']|GERMAN_SPELLER_RULE
126|taeilt|['teilt', 'damit', 'teil', 'teils', 'datiert', 'teilte', 'treibt', 'eilt', 'heilt', 'ereilt', 'tätigt', 'weilt', 'dreist', 'geeilt', 'tadelt', 'beeilt', 'dealt', 'feilt', 'geilt']|GERMAN_SPELLER_RULE
127|nimt|['nimmt', 'Zimt', 'mimt', 'nimm', 'niet', 'timt', 'im', 'ist', 'mit', 'nicht', 'sind', 'wird', 'gibt', 'gilt', 'Amt', 'nie', 'Bild', 'Kind', 'Lied', 'litt']|GERMAN_SPELLER_RULE
128|Vanile|['Vanille', 'Daniel', 'Kanäle', 'Manila', 'Handle', 'Faire', 'Ventile', 'Fatale', 'Haniel', 'Finale', 'Vinyl', 'Banale', 'Labile', 'Janine', 'Falle', 'Kanüle', 'Faule', 'Agile', 'Finite', 'Anale']|GERMAN_SPELLER_RULE
129|Erdbere|['Erdberg', 'Erobere', 'Erdbeere', 'Erobert', 'Erdbern', 'Erdbeben', 'Eroberte', 'Erdberge', 'Eroberer', 'Erobern', 'Erdbären', 'Erträge', 'Erstere', 'Erdbär', 'Erdbeeren', 'Erkläre', 'Gröbere', 'Erdbiere', 'Erdkern', 'Erdbärte']|GERMAN_SPELLER_RULE
130|Valtmeister|['Waldmeister', 'Altmeister', 'Weltmeister', 'Kaltmeister', 'Landmeister', 'Stadtmeister', 'Bandmeister', 'Fallmeister', 'Feldmeister', 'Geldmeister', 'Bildmeister', 'Waldgeister', 'Waldmeistern', 'Waldmeisters', 'Handmeister', 'Walzmeister', 'Randmeister', 'Wildmeister', 'Haftmeister', 'Jagdmeister']|GERMAN_SPELLER_RULE
131|pas|['PAs', 'das', 'bis', 'was', 'bat', 'saß', 'bar', 'las', 'maß', 'bass', 'pass', 'Opas', 'bös', 'Aas', 'Gas', 'Maß', 'Spas', 'bäh', 'pah', 'taz']|GERMAN_SPELLER_RULE
132|tud|['tut', 'gut', 'du', 'tun', 'tot', 'Süd', 'tat', 'lud', 'out', 'Hut', 'Mut', 'Wut', 'tue', 'tute', 'Cut', 'Gut', 'Nut', 'Put', 'Sud', 'rüd']|GERMAN_SPELLER_RULE
133|helfte|['half', 'Hälfte', 'elfte', 'helfe', 'häufte', 'helft', 'hefte', 'hellte', 'hälfe', 'hälfet', 'heute', 'hätte', 'holte', 'hält', 'helfen', 'helle', 'hilft', 'elften', 'hoffte', 'Hefte', 'Kälte']|GERMAN_SPELLER_RULE
134|reinn|['rein', 'reine', 'reinen', 'renn', 'ein', 'eine', 'einen', 'sein', 'seine', 'keine', 'seinen', 'wenn', 'kein', 'denn', 'keinen', 'seien', 'Beginn', 'freien', 'Mainz', 'eins']|GERMAN_SPELLER_RULE
135|sinnd|['sinnt', 'sind', 'singt', 'sinkt', 'rinnt', 'sonnt', 'pinnt', 'sannt', 'sinne', 'zinkt', 'stand', 'dient', 'sieht', 'einst', 'inne', 'nennt', 'sonst', 'zieht', 'Kind']|GERMAN_SPELLER_RULE
136|Vun|['Nun', 'Von', 'Tun', 'Für', 'Run', 'Fünf', 'Sun', 'Fun', 'Van', 'In', 'Und', 'Den', 'An', 'Füg', 'Auf', 'Aus', 'Ein', 'Zu', 'Um', 'Zum']|GERMAN_SPELLER_RULE
137|jerz|['März', 'Herz', 'Terz', 'Nerz', 'Oers', 'Vers', 'Merz', 'wärs', 'der', 'er', 'je', 'kurz', 'Werk', 'her', 'jetzt', 'wäre', 'Berg', 'jede', 'per', 'weiß']|GERMAN_SPELLER_RULE
138|gehin|['geh in', 'kein', 'gehen', 'gähn', 'ein', 'gegen', 'sein', 'keine', 'geht', 'hin', 'sehen', 'geben', 'zehn', 'dahin', 'klein', 'rein', 'gering', 'kehrt', 'Lehen', 'Rhein']|GERMAN_SPELLER_RULE
139|eina|['ein', 'eine', 'eins', 'Nina', 'Tina', 'Gina', 'Lina', 'eint', 'Fina', 'Sina', 'in', 'einem', 'einen', 'einer', 'sind', 'eines', 'etwa', 'sein', 'seine']|GERMAN_SPELLER_RULE
140|fälen|['fehlen', 'fällen', 'Selen', 'Sälen', 'fegen', 'feilen', 'pfählen', 'Gelen', 'Velen', 'feien', 'felin', 'gegen', 'denen', 'deren', 'neuen', 'allen', 'neben', 'sehen', 'vielen', 'wegen']|GERMAN_SPELLER_RULE
141|schin|['schon', 'ging', 'schien', 'schön', 'gen', 'gib', 'gis', 'sein', 'gab', 'gibt', 'ganz', 'gilt', 'gut', 'hin', 'sehen', 'kein', 'zehn', 'dahin', 'gar', 'scheint']|GERMAN_SPELLER_RULE
142|runt|['rund', 'Bund', 'Mount', 'ruft', 'ruht', 'runde', 'Fund', 'Hund', 'Mund', 'bunt', 'kund', 'rügt', 'wund', 'zünd', 'Bunt', 'Lund', 'Rund', 'Sound', 'Sund', 'Wund']|GERMAN_SPELLER_RULE
143|schdolpak|[]|GERMAN_SPELLER_RULE
144|irh|['er', 'ihr', 'ich', 'Mr', 'Ar', 'Fr', 'Ur', 'irr', 'in', 'im', 'ist', 'sich', 'wird', 'ihm', 'ihn', 'ihre', 'ins', 'Art', 'Ort', 'pro']|GERMAN_SPELLER_RULE
145|ser|['der', 'er', 'zur', 'sehr', 'sei', 'her', 'per', 'wer', 'Bär', 'zäh', 'wär', 'sät', 'zier', 'Mär', 'Oer', 'User', 'säe', 'zehr', 'zerr', 'seh']|GERMAN_SPELLER_RULE
146|taurisch|['bäurisch', 'maurisch', 'Maorisch', 'taufrisch', 'Bairisch', 'Bayrisch', 'häufig', 'arisch', 'dänisch', 'mährisch', 'durchs', 'wagrisch', 'drüsig', 'taktisch', 'traurig', 'traurige', 'bayrisch', 'häutig', 'maurische', 'paarig']|GERMAN_SPELLER_RULE
147|fürlich|['füglich', 'füllig', 'südlich', 'völlig', 'Zürich', 'fertig', 'verlieh', 'farbig', 'farblich', 'kürzlich', 'verglich', 'Jülich', 'fällig', 'förmlich', 'vorlag', 'würdig', 'ehrlich', 'fündig', 'fürstlich', 'figürlich']|GERMAN_SPELLER_RULE
148|tild|['gilt', 'Bild', 'wild', 'eilt', 'mild', 'Sylt', 'Kilt', 'Wild', 'timt', 'die', 'sind', 'wird', 'dort', 'gibt', 'dies', 'teil', 'trat', 'Film', 'Welt', 'bald']|GERMAN_SPELLER_RULE
149|gehn|['gähn', 'geht', 'kein', 'gehen', 'zehn', 'gern', 'gehe', 'gen', 'geh', 'kühn', 'kehr', 'Zehn', 'dehn', 'gähne', 'gähnt', 'kenn', 'den', 'ein', 'gegen', 'kann']|GERMAN_SPELLER_RULE
150|Glüklich|['Glücklich', 'Klüglich', 'Glückliche', 'Kläglich', 'Blicklicht', 'Klügliche', 'Blickloch', 'Grünlich', 'Glühlicht', 'Glücklichen', 'Glücklicher', 'Glückliches', 'Glockig', 'Gütlich', 'Glücklichem', 'Klägliche', 'Kärglich', 'Glücklichst', 'Klüftig', 'Klüglichem']|GERMAN_SPELLER_RULE
151|spatzieren|['spazieren', 'Platzieren', 'späteren', 'platzieren', 'plädieren', 'spät-zieren', 'statuieren', 'Spazieren', 'Spät-zieren', 'späh-zieren', 'saldieren', 'spaziere', 'spazierend', 'spazierten', 'spedieren', 'spitzeren']|GERMAN_SPELLER_RULE
152|glüklich|['glücklich', 'klüglich', 'glückliche', 'kläglich', 'klügliche', 'grünlich', 'glücklichen', 'glücklicher', 'glückliches', 'glockig', 'gütlich', 'glücklichem', 'klägliche', 'kärglich', 'Blicklicht', 'Blickloch', 'glücklichst', 'klüftig', 'klüglichem', 'klüglichen']|GERMAN_SPELLER_RULE
153|gekrigt|['geknickt', 'gebricht', 'gegeigt', 'gekracht', 'gekriegt', 'gekickt', 'geklickt', 'getrekkt', 'geprägt', 'geriet', 'gezeigt', 'gefragt', 'gekrönt', 'gedruckt', 'geneigt', 'gewirkt', 'gedrückt', 'gerückt', 'gegrüßt', 'geklagt']|GERMAN_SPELLER_RULE
154|ban|['an', 'man', 'van', 'San', 'Jan', 'bat', 'bin', 'bar', 'plan', 'ran', 'bang', 'Dan', 'Fan', 'Pan', 'bahn', 'band', 'bäh', 'pah', 'Ian', 'in']|GERMAN_SPELLER_RULE
155|kaput|['kaputt', 'kaut', 'gabst', 'gabt', 'gäbet', 'gäbst', 'gäbt', 'kappt', 'gab', 'gibt', 'gut', 'galt', 'gebaut', 'kaum', 'laut', 'Papst', 'gaben', 'Debüt', 'baut', 'kämpft']|GERMAN_SPELLER_RULE
156|ausgeruscht|['ausgerückt', 'Fußgerüst', 'ausgerutscht', 'ausgefuchst', 'ausgefugt', 'ausgelegt', 'ausgelöst', 'ausgerüstet', 'ausgetauscht', 'ausgelost', 'ausgelöscht', 'ausgesucht', 'ausgereicht', 'ausgesagt', 'aufgeregt', 'aufgerückt', 'ausgebucht', 'ausgeruht', 'Baugerüst', 'Eisgerüst']|GERMAN_SPELLER_RULE
157|runba|['rund', 'runde', 'Kuba', 'Aruba', 'Buna', 'Dunja', 'Düna', 'Euba', 'Junta', 'Kuna', 'Luna', 'Pulpa', 'Rumba', 'Tuba', 'Tugba', 'Tumba', 'rRna', 'rülps', 'rümpf']|GERMAN_SPELLER_RULE
158|gegan|['gegen', 'getan', 'Dekan', 'vegan', 'begann', 'gelang', 'gewann', 'kein', 'wegen', 'bekam', 'geben', 'gehen', 'genau', 'gemäß', 'Jean', 'legen', 'begab', 'gern', 'gerät', 'heran']|GERMAN_SPELLER_RULE
159|runda|['rund', 'runde', 'Junta', 'und', 'Grund', 'Santa', 'Bund', 'Funde', 'Mount', 'ruft', 'ruht', 'runden', 'Fulda', 'Fund', 'Grunde', 'Hund', 'Hunde', 'Mund', 'Bünde']|GERMAN_SPELLER_RULE
160|gessen|['kessen', 'dessen', 'Hessen', 'messen', 'essen', 'küssen', 'wessen', 'Pässen', 'Bässen', 'gossen', 'kesse', 'säßen', 'kesseln', 'Messen', 'Nässen', 'geizen', 'gössen', 'kessel', 'kessem', 'kesser']|GERMAN_SPELLER_RULE
161|fon|['Fon', 'von', 'vom', 'vor', 'Sohn', 'van', 'John', 'vorn', 'Lohn', 'Mohn', 'Äon', 'hohn', 'Bon', 'Don', 'Fön', 'Hohn', 'Ion', 'Ton', 'Wohn', 'Xon']|GERMAN_SPELLER_RULE
162|bisjen|['bisschen', 'bissen', 'pissen', 'besten', 'bilden', 'bisher', 'bieten', 'wissen', 'binden', 'binnen', 'Eisen', 'bitten', 'bösen', 'passen', 'Libyen', 'rissen', 'Kisten', 'Pisten', 'biegen', 'nisten', 'Kissen']|GERMAN_SPELLER_RULE
163|jeda|['je da', 'jede', 'beta', 'zeta', 'Feta', 'Veda', 'Weda', 'jäte', 'da', 'je', 'jedem', 'jeder', 'jedes', 'jetzt', 'jeden', 'ja', 'jene', 'Jena', 'Netz', 'Rede']|GERMAN_SPELLER_RULE
164|glülisch|['gültig', 'klinisch', 'gälisch', 'glasig', 'gallisch', 'chillig', 'elysisch', 'füllig', 'gablig', 'gallig', 'kehlig', 'klevisch', 'klobig', 'klüglich', 'kuglig', 'lübisch', 'stylisch', 'Jülichs', 'klügliche', 'klügliches']|GERMAN_SPELLER_RULE
165|wal|['Wal', 'war', 'was', 'van', 'mal', 'Tal', 'al', 'Aal', 'walk', 'wär', 'Gal', 'Mal', 'aal', 'vag', 'wag', 'walz', 'wähl', 'wälz', 'von', 'als']|GERMAN_SPELLER_RULE
166|ruter|['ruder', 'rüder', 'guter', 'Güter', 'roter', 'Luther', 'Router', 'Ruder', 'runter', 'Hüter', 'rudern', 'Puder', 'rudert', 'rüden', 'Euter', 'Luder', 'müder', 'Fuder', 'Puter', 'puder']|GERMAN_SPELLER_RULE
167|teiel|['teil', 'teile', 'täfel', 'die', 'denen', 'deren', 'dies', 'weil', 'fiel', 'seien', 'viel', 'Regel', 'Spiel', 'Teile', 'Ziel', 'teils', 'tief', 'Kiel', 'derer', 'teilt']|GERMAN_SPELLER_RULE
168|sit|['ist', 'mit', 'sie', 'seit', 'Eid', 'fit', 'sät', 'Bit', 'Hit', 'Kid', 'Kit', 'Lid', 'Mit', 'Vith', 'sitz', 'zeit', 'zig', 'Git', 'die', 'in']|GERMAN_SPELLER_RULE
169|EisStant|['Eisstand', 'Einstand', 'Eistanz', 'Eisstadt', 'Entstand', 'Eisstaat', 'Eistank', 'Weinstadt', 'Eisstart', 'Essstand', 'Beistand', 'Eisspant', 'Ausstand', 'Eisstande', 'Eisstands', 'Eisstent', 'Eisstunt', 'Jazzstadt', 'Eisstände']|GERMAN_SPELLER_RULE
170|getroft|['getropft', 'gedroht', 'getrost', 'gekröpft', 'gethront', 'getropfte', 'gedreht', 'bedroht', 'gekrönt', 'geprüft', 'getauft', 'Detroit', 'getraut', 'getrübt', 'gedopt', 'geprobt', 'geteuft', 'gestraft', 'getupft', 'bedrohst']|GERMAN_SPELLER_RULE
171|fersucht|['versucht', 'verfügt', 'versuchte', 'versagt', 'versuche', 'ersucht', 'verbucht', 'verseucht', 'verfugt', 'verrucht', 'versuch', 'versuchst', 'verzagt', 'verzicht', 'verzogt', 'verzückt', 'versuchs', 'besucht', 'verfügte', 'verlegt']|GERMAN_SPELLER_RULE
172|Had|['Hat', 'Bad', 'Hand', 'Ha', 'Rat', 'Bat', 'Ad', 'Tat', 'Hut', 'Hab', 'Rät', 'Sät', 'Hau', 'Hai', 'Kat', 'Hatz', 'Rad', 'Hd', 'Hit', 'Fad']|GERMAN_SPELLER_RULE
173|gegesch|['gelegt', 'genug', 'gerecht', 'chemisch', 'gekocht', 'Beleg', 'gesägt', 'gälisch', 'gerächt', 'gefegt', 'gehegt', 'keusch', 'Gewächs', 'Mikesch', 'beweg', 'gecheckt', 'geeggt', 'gegeigt', 'gegeizt', 'gekeucht']|GERMAN_SPELLER_RULE
174|aufsten|['aufsteh', 'mussten', 'Fürsten', 'aufstieg', 'müssten', 'nutzten', 'Küsten', 'kauften', 'wussten', 'Taufstein', 'Büsten', 'Kufstein', 'Künsten', 'auflösten', 'aufsetzen', 'duften', 'wüsten', 'Hüften', 'aufstehen', 'hausten']|GERMAN_SPELLER_RULE
175|sig|['sich', 'zig', 'sie', 'zog', 'sog', 'mich', 'dich', 'wich', 'sing', 'such', 'eich', 'zeig', 'pik', 'Aich', 'Eich', 'Gig', 'Pik', 'Wyk', 'sag', 'Kik']|GERMAN_SPELLER_RULE
176|wiel|['viel', 'wie', 'vier', 'viele', 'weil', 'fiel', 'will', 'Ziel', 'Kiel', 'wies', 'Biel', 'Siel', 'Viel', 'wieg', 'ziel', 'die', 'sie', 'wird', 'hier']|GERMAN_SPELLER_RULE
177|unden|['unten', 'unter', 'Kunden', 'enden', 'runden', 'Anden', 'Funden', 'Hunden', 'Enten', 'untern', 'wunden', 'unken', 'Bunden', 'Enden', 'Inden', 'Runden', 'Wunden', 'munden', 'übten', 'Lunden']|GERMAN_SPELLER_RULE
178|Schlekt|['Schlägt', 'Glück', 'Glückt', 'Glocke', 'Schluckt', 'Schlick', 'Schlackt', 'Glücks', 'Schleckt', 'Gelegt', 'Schlicks', 'Schlecht', 'Glucke', 'Schläft', 'Schluck', 'Schmeckt', 'Schmückt', 'Schlucks', 'Gelockt']|GERMAN_SPELLER_RULE
179|steupert|['steuert', 'stäubend', 'steuern', 'steuerte', 'geäußert', 'steigert', 'Adelbert', 'sterbend', 'stolpert', 'steuernd', 'stäuben', 'Edelbert', 'staubend', 'stempelt', 'steppend', 'steuer', 'steuere', 'steuerst', 'stänkert']|GERMAN_SPELLER_RULE
180|geteit|['geteilt', 'gedeiht', 'gefeit', 'bereit', 'gedreht', 'gelegt', 'geriet', 'geweiht', 'gezeigt', 'gemeint', 'gedeckt', 'gedient', 'gelebt', 'gerät', 'geheim', 'gemein', 'geneigt', 'gesteht', 'getätigt', 'Detail']|GERMAN_SPELLER_RULE
181|sient|['dient', 'sieht', 'zieht', 'zielt', 'ziert', 'siegt', 'sinnt', 'siebt', 'siezt', 'säend', 'ziemt', 'ziept', 'sie', 'sind', 'sein', 'seine', 'seit', 'liegt', 'spielt', 'stand']|GERMAN_SPELLER_RULE
182|glüklisch|['glücklich', 'glückliche', 'glückliches', 'klüglich', 'glücklichst', 'klügliche', 'klügliches', 'glücklichen', 'kläglich', 'glücklicher', 'glockig', 'glücklichste', 'glücklichem', 'klägliche', 'azyklisch', 'glykämisch', 'klüftig', 'knickrig', 'Blicklicht', 'Blicklochs']|GERMAN_SPELLER_RULE
183|üüber|['über', 'rüber', 'aber', 'Güter', 'Typen', 'Weber', 'Leber', 'Zypern', 'Huber', 'Tyler', 'übel', 'Biber', 'Dürer', 'Hübner', 'super', 'süßer', 'Eber', 'Geber', 'Heber']|GERMAN_SPELLER_RULE
184|fräut|['freut', 'fremd', 'Freud', 'freute', 'freue', 'Kreuth', 'dräut', 'freu', 'freust', 'fräst', 'frei', 'trägt', 'breit', 'freie', 'dreht', 'fragt', 'fremde', 'treu', 'Armut']|GERMAN_SPELLER_RULE
185|eIu|['ein', 'er', 'zu', 'es', 'neu', 'Bau', 'du', 'ehe', 'elf', 'eng', 'DIN', 'Jesu', 'BIP', 'CIA', 'IG', 'IP', 'Peru', 'au', 'ex', 'FIA']|GERMAN_SPELLER_RULE
186|ruhr|['Ruhr', 'rühr', 'fuhr', 'ruht', 'rührt', 'rühre', 'führ', 'ruhe', 'für', 'zur', 'mehr', 'nur', 'Jahr', 'ihr', 'sehr', 'führt', 'rund', 'Uhr', 'erfuhr', 'wahr']|GERMAN_SPELLER_RULE
187|hingfallen|['hing fallen', 'hing Fallen', 'hinfallen', 'hingefallen', 'hinknallen', 'einfallen', 'eingefallen', 'Ringwällen', 'Denkfallen', 'Einfallen', 'Hinfallen', 'Ringfalten', 'einkrallen', 'hinabfallen', 'hinfalle', 'hinfallend', 'hingefallene', 'hinknalle', 'hinknallend', 'hinknallten']|GERMAN_SPELLER_RULE
188|samelt|['sammelt', 'sampelt', 'samplt', 'säbelt', 'spielt', 'zählt', 'sammeln', 'sammelte', 'samt', 'zielt', 'Hameln', 'zahlt', 'Pamela', 'Kamel', 'Kamele', 'fädelt', 'gabelt', 'segelt', 'tadelt', 'sample']|GERMAN_SPELLER_RULE
189|irem|['ihrem', 'crem', 'irrem', 'im', 'dem', 'einem', 'drei', 'ihm', 'ihre', 'ihren', 'ihrer', 'frei', 'ihres', 'indem', 'rief', 'treu', 'Aires', 'arm', 'arme', 'fremd']|GERMAN_SPELLER_RULE
190|feld|['Feld', 'Welt', 'fest', 'hält', 'Geld', 'Held', 'fett', 'Zelt', 'fegt', 'Belt', 'feit', 'meld', 'zelt', 'seit', 'Zeit', 'fand', 'fast', 'geht', 'gilt']|GERMAN_SPELLER_RULE
191|töst|['döst', 'löst', 'Soest', 'tönt', 'tust', 'tost', 'duzt', 'döse', 'döste', 'düst', 'tönst', 'des', 'ist', 'das', 'dass', 'Stadt', 'dort', 'erst', 'dazu', 'fast']|GERMAN_SPELLER_RULE
192|ine|['in', 'eine', 'ins', 'nie', 'inne', 'Mine', 'Tine', 'die', 'und', 'den', 'im', 'ist', 'an', 'ein', 'einem', 'einen', 'einer', 'sie', 'sind', 'wie']|GERMAN_SPELLER_RULE
193|eiskuge|['eisige', 'erzeuge', 'Eiskufe', 'Eiskugel', 'einbüke', 'einfuge', 'einfüge', 'einsauge', 'Eiszunge', 'einginge', 'eintunke']|GERMAN_SPELLER_RULE
194|eisman|['einmal', 'Nissan', 'Wismar', 'Tilman', 'Tizian', 'Geismar', 'eisern', 'Eisfan', 'Eismann', 'Weismain', 'egoman', 'einsäen']|GERMAN_SPELLER_RULE
195|schläkte|['glückte', 'schreckte', 'schluckte', 'schmeckte', 'schlackte', 'schleckte', 'schlägt', 'schlechte', 'schmeckt', 'gedeckte', 'schmückte', 'gelegte', 'schreckt', 'glückt', 'schluckt', 'schreckten', 'glückten', 'gelockte', 'glätte', 'gleite']|GERMAN_SPELLER_RULE
196|stolpate|['stoppte', 'Adelpate', 'stolperte', 'stopfte', 'stolpere', 'stolpre', 'störbare', 'stülpte', 'Atompate', 'Edelpate', 'Polpate', 'Stoßpate', 'Störpate']|GERMAN_SPELLER_RULE
197|we|['WE', 'der', 'den', 'des', 'dem', 'war', 'bei', 'wie', 'de', 'was', 'wo', 'je', 'neu', 'sei', 'New', 'her', 'per', 'wir', 'weg', 'wer']|GERMAN_SPELLER_RULE
198|zusamen|['zusammen', 'zusagen', 'zukamen', 'zukämen', 'zusahen', 'zusägen', 'zusähen', 'saßen', 'süßen', 'zusehen', 'Husaren', 'zunahmen', 'mühsamen', 'schämen', 'auskamen', 'zusagten', 'zuzogen', 'ausatmen', 'zugaben', 'summen']|GERMAN_SPELLER_RULE
199|cemast|['bemaßt', 'kämest', 'kämmst', 'kämst', 'zumaßt', 'gemäß', 'gemalt', 'jemand', 'kämpft', 'bemalt', 'least', 'gemäht', 'kommst', 'Damast', 'bemaß', 'gemäße', 'kennst', 'Eckmast', 'abmaßt', 'anmaßt']|GERMAN_SPELLER_RULE
200|kletert|['klettert', 'geädert', 'keltert', 'gliedert', 'geltend', 'klettern', 'kletterte', 'klärt', 'kreiert', 'plädiert', 'geleert', 'gleitet', 'altert', 'clever', 'geteert', 'blättert', 'cetera', 'clevere', 'geentert', 'glättet']|GERMAN_SPELLER_RULE
201|troft|['tropft', 'droht', 'thront', 'tropfte', 'drohst', 'traft', 'troff', 'trogt', 'tropfe', 'tropfst', 'dort', 'oft', 'trat', 'tritt', 'trotz', 'trägt', 'traf', 'trifft', 'rot', 'tot']|GERMAN_SPELLER_RULE
202|merck|['Merck', 'merkt', 'merke', 'merk', 'merci', 'merze', 'merzt', 'März', 'Werk', 'Werke', 'Herz', 'mäßig', 'Beck', 'Heck', 'Werks', 'gerückt', 'merken', 'merkte']|GERMAN_SPELLER_RULE
203|geschtolpert|['gestolpert', 'gestolperte', 'gestochert', 'gestolpertem', 'gestolperten', 'gestolperter', 'gestolpertes', 'gestottert', 'gestöbert', 'gestümpert']|GERMAN_SPELLER_RULE
204|kaft|['galt', 'Haft', 'kalt', 'kauft', 'kraft', 'Saft', 'Taft', 'gärt', 'kaut', 'gabt', 'gafft', 'gäbt', 'kamt', 'kämt', 'käst', 'köpft', 'zapft', 'gart', 'hat', 'kann']|GERMAN_SPELLER_RULE
205|jest|['fest', 'West', 'Rest', 'Nest', 'Pest', 'just', 'lest', 'Fest', 'Test', 'best', 'käst', 'säst', 'des', 'ist', 'es', 'seit', 'erst', 'Zeit', 'fast', 'geht']|GERMAN_SPELLER_RULE
206|gemerckt|['gemerkt', 'bemerkt', 'gedeckt', 'geweckt', 'gemäßigt', 'bemerkst', 'geherzt', 'geleckt', 'gemerkte', 'gemuckt', 'geneckt', 'gereckt', 'getreckt', 'getrekkt', 'gewerkt']|GERMAN_SPELLER_RULE
207|trofen|['tropfen', 'trafen', 'drohen', 'drohten', 'thronen', 'droben', 'träfen', 'trogen', 'Kröpfen', 'Tropfen', 'Tröpfen', 'doofen', 'drögen', 'tropfe', 'tropfend', 'tropften', 'trögen', 'tröpfel', 'tröpfeln', 'tröten']|GERMAN_SPELLER_RULE
208|Eisferkäufer|['Eisverkäufer', 'Eisverkäufern', 'Eisverkäufe', 'Eisverkäufers', 'Eisverkäufen', 'Eisverkaufes', 'Losverkäufer', 'Eisvergeuder', 'Eisvorkäufer', 'Eisvorläufer', 'Eisverkäuferin', 'Eisverläufe', 'Eisverleumder', 'Eisbergufer', 'Eispferdekäufer', 'Eisverbeugen', 'Eisverbeulen', 'Eisvergeber', 'Eisvergeuden', 'Eisvergeudern']|GERMAN_SPELLER_RULE
209|daf|['DaF', 'das', 'da', 'dar', 'darf', 'traf', 'tat', 'Zapf', 'div', 'Napf', 'dtv', 'taff', 'taz', 'zapf', 'der', 'die', 'den', 'des', 'an', 'auf']|GERMAN_SPELLER_RULE
