original	corrected	filename	freq_ori	freq_cor	freq_tup	norma_correction	confidence
toch	doch	01-161-2-III-Eis.csv	1	6	1	Topf	0.092168
schlagte	schleckte	01-163-2-III-Eis.csv	1	5	1	schlackte	0.516188
steupart	stolpert	01-163-2-III-Eis.csv	1	27	1	steuert	0.370042
hatt	hat	01-163-2-III-Eis.csv	68	131	67	hat	0.5
teielte	teilte	01-163-2-III-Eis.csv	1	2	1	teilte	0.568422
Eistand	Eisstand	01-166-2-III-Eis.csv	1	8	1	einstand	0.414338
Spater	Später	01-166-2-III-Eis.csv	1	7	1	Spate	0.224391
Eisorte	Eissorte	01-166-2-III-Eis.csv	1	1	1	Eskorte	0.249255
wolen	wollen	01-167-2-III-Eis.csv	8	10	8	wollen	1
chded	steht	01-167-2-III-Eis.csv	1	37	1	Stege	0.0113714
Eischdan	Eisstand	01-167-2-III-Eis.csv	1	8	1	Eiden	0.308232
schbazieren	spazieren	01-167-2-III-Eis.csv	1	116	1	spazieren	0.0095511
istt	isst	01-167-2-III-Eis.csv	2	57	2	eint	0.0880674
schabert	schlabbert	01-167-2-III-Eis.csv	1	1	1	Schabbat	0.177699
äber	aber	01-167-2-III-Eis.csv	1	60	1	aber	0.483853
hielft	hilft	01-167-2-III-Eis.csv	1	1	1	hilft	0.318115
varwiert	verwirrt	01-167-2-III-Eis.csv	1	10	1	variiert	0.413648
Schbazieren	spazieren	01-167-2-III-Eis.csv	1	116	1	spazieren	0.00954473
Aeis	Eis	01-170-2-III-Eis.csv	2	30	2	iss	0.199331
äsen	essen	01-170-2-III-Eis.csv	1	14	1	äsen	1
Kaufem	kaufen	01-172-2-III-Eis.csv	1	6	1	kauften	0.0567937
sisch	sich	01-172-2-III-Eis.csv	4	55	4	sich	0.428031
ahen	ein	01-172-2-III-Eis.csv	1	26	1	an	0.114338
isd	ist	01-172-2-III-Eis.csv	3	33	3	ist	0.744977
waend	weint	01-172-2-III-Eis.csv	1	67	1	wend	0.300329
taelt	teilt	01-172-2-III-Eis.csv	1	6	1	stellt	0.101197
auh	auch	01-183-2-III-Eis.csv	9	19	9	auch	0.161168
wahren	waren	01-183-2-III-Eis.csv	7	40	7	waren	1
unterwex	unterwegs	01-183-2-III-Eis.csv	1	6	1	untere	0.234518
na	nach	01-183-2-III-Eis.csv	12	37	12	Na	0.333333
laft	lauft	01-183-2-III-Eis.csv	2	3	2	läuft	1
fuss	Fuß	01-183-2-III-Eis.csv	1	5	1	Fuß	0.197722
schnapt	schnappt	01-183-2-III-Eis.csv	2	2	2	schnappt	1
lktt	leckt	01-183-2-III-Eis.csv	1	42	1	litt	0.426309
runtar	runter	01-183-2-III-Eis.csv	1	60	1	runter	0.317864
trösded	tröstet	01-183-2-III-Eis.csv	1	8	1	tröstet	0.554991
frojt	freut	01-183-2-III-Eis.csv	1	42	1	frort	0.385017
hulen	holen	01-185-2-III-Eis.csv	1	11	1	Holen	0.316633
geStolpat	gestolpert	01-185-2-III-Eis.csv	1	14	1	gestolpert	0.496722
trareg	traurig	01-185-2-III-Eis.csv	1	119	1	telegen	0.0637601
likt	leckt	01-185-2-III-Eis.csv	1	42	1	liegt	1
besjen	bisschen	01-185-2-III-Eis.csv	1	57	1	Besen	0.37194
Sen	sein	01-185-2-III-Eis.csv	1	20	1	sein	1
send	sind	01-185-2-III-Eis.csv	1	66	1	sind	1
glügleg	glücklich	01-185-2-III-Eis.csv	1	163	1	glücklich	0.0877627
Gischichte	Geschichte	01-194-2-III-Eis.csv	1	14	1	gichtige	0.0219579
gegen	gegangen	01-194-2-III-Eis.csv	5	57	2	Gegend	0.5
gestrpt	gestolpert	01-194-2-III-Eis.csv	1	14	1	gestrebt	0.480801
rundtgefalen	runtergefallen	01-194-2-III-Eis.csv	1	28	1	umgefallen	0.114342
töstet	tröstet	01-194-2-III-Eis.csv	1	8	1	tröstet	1
glükich	glücklich	01-194-2-III-Eis.csv	1	163	1	glücke	0.290285
gimd	gibt	01-197-2-III-Eis.csv	2	42	2	gingt	0.402717
geschmolsen	geschmolzen	01-197-2-III-Eis.csv	1	1	1	geschmolzen	0.565177
denn	den	01-197-2-III-Eis.csv	88	103	87	dem	0.5
gestolbart	gestolpert	01-197-2-III-Eis.csv	1	14	1	gestolpert	0.45257
legd	leckt	01-197-2-III-Eis.csv	1	42	1	legt	0.744977
fun	von	01-197-2-III-Eis.csv	1	76	1	führ	0.0901768
feind	weint	01-197-2-III-Eis.csv	5	67	5	feind	0.611368
fawel	Waffel	01-197-2-III-Eis.csv	1	3	1	verwend	0.0410448
witer	wieder	01-197-2-III-Eis.csv	1	207	1	wieder	1
had	hat	01-197-2-III-Eis.csv	5	131	4	hat	1
chest	jetzt	01-197-2-III-Eis.csv	2	75	2	hetzt	0.3019
EisferKafer	Eisverkäufer	01-206-2-III-Eis.csv	1	4	1	Eiferer	0.0986753
Eietrofen	Eistropfen	01-206-2-III-Eis.csv	1	2	1	Eireifen	0.224331
fresen	fressen	01-206-2-III-Eis.csv	5	3	2	Fressen	1
Eisi	Eis	01-206-2-III-Eis.csv	1	30	1	Eis	0.57526
Kipt	gibt	01-206-2-III-Eis.csv	1	42	1	Kilt	0.580059
huse	Hause	01-206-2-III-Eis.csv	3	14	3	Hause	0.215286
Eeischtant	Eisstand	01-208-2-III-Eis.csv	1	8	1	beistand	0.170511
tröpfen	Tropfen	01-208-2-III-Eis.csv	1	14	1	Tröpfen	0.550107
ausgerunscht	ausgerutscht	01-208-2-III-Eis.csv	1	9	1	ausgerutscht	0.439478
aufgegesen	aufgegessen	01-208-2-III-Eis.csv	2	3	2	aufgegessen	0.665005
tajlt	teilt	01-208-2-III-Eis.csv	1	6	1	teilt	0.385294
Betagt	bedankt	01-208-2-III-Eis.csv	1	4	1	betagt	0.519056
geganen	gegangen	01-211-2-III-Eis.csv	9	57	9	gegangen	1
ham	haben	01-211-2-III-Eis.csv	3	19	2	haben	1
gans	ganz	01-211-2-III-Eis.csv	30	48	30	Ganz	0.5
Dol-	doll	01-211-2-III-Eis.csv	1	16	1	Dolly	0.261077
mär	mehr	01-211-2-III-Eis.csv	2	84	2	gemehrt	0.01532
Eede	Idee	01-211-2-III-Eis.csv	2	34	2	Eide	0.514059
getlt	geteilt	01-211-2-III-Eis.csv	2	6	2	bestehlt	0.0203639
beid	beide	01-211-2-III-Eis.csv	2	5	2	beide	0.226226
wolt	wollt	01-218-2-III-Eis.csv	2	2	1	wollt	0.5
fnt	fängt	01-218-2-III-Eis.csv	1	29	1	fand	0.384582
llt	fällt	01-218-2-III-Eis.csv	1	198	1	alt	0.384879
nien	nein	01-218-2-III-Eis.csv	1	5	1	nie	0.213593
wl	will	01-218-2-III-Eis.csv	1	157	1	Wie	0.109475
aas	das	01-218-2-III-Eis.csv	2	66	1	das	0.0239621
Bonen	Boden	01-218-2-III-Eis.csv	1	9	1	bohner	0.101321
frat	fragt	01-218-2-III-Eis.csv	1	9	1	frag	0.317914
Wek	Weg	01-224-2-III-Eis.csv	2	5	2	weg	1
hinLang	entlang	01-224-2-III-Eis.csv	1	2	1	hinlange	0.373506
ligt	liegt	01-224-2-III-Eis.csv	14	18	14	liegen	0.5
schlegt	schleckt	01-224-2-III-Eis.csv	3	4	2	schlägt	1
Jetz	jetzt	01-224-2-III-Eis.csv	15	75	7	jetzt	0.388449
Jeber	jeder	01-224-2-III-Eis.csv	1	6	1	Jeder	0.50336
Abbar	Aber	01-226-2-III-Eis.csv	1	19	1	Abbach	0.531385
Wil	will	01-226-2-III-Eis.csv	3	157	3	Wie	0.209469
Aaus	aus	01-226-2-III-Eis.csv	2	15	1	Au	0.126944
Pözlich	Plötzlich	01-226-2-III-Eis.csv	2	117	2	Plötzlich	0.309387
Felt	fällt	01-226-2-III-Eis.csv	6	198	6	Feld	0.338699
Troset	tröstet	01-226-2-III-Eis.csv	1	8	1	tröste	0.142515
jetz	jetzt	01-226-2-III-Eis.csv	17	75	17	jetzt	1
Frolich	fröhlich	01-226-2-III-Eis.csv	1	92	1	fröhlich	0.393653
Schrant	Strand	01-226-2-III-Eis.csv	1	1	1	scherend	0.166097
sparihen	spazieren	01-227-2-III-Eis.csv	1	116	1	sparen	0.420657
stük	Stück	01-227-2-III-Eis.csv	2	7	2	Stück	1
sparzihen	spazieren	01-227-2-III-Eis.csv	1	116	1	spazieren	0.369511
Schokoladeeis	Schokoladeneis	01-229-2-III-Eis.csv	1	1	1	Schokolade	0.288756
erdbere	Erdbeere	01-229-2-III-Eis.csv	1	5	1	erobere	0.462442
gestolpat	gestolpert	01-229-2-III-Eis.csv	2	14	2	gestolpert	0.639736
aufzusten	aufzustehen	01-229-2-III-Eis.csv	2	3	2	Aufzucht	0.0459334
Lekte	leckte	01-229-2-III-Eis.csv	2	14	2	leckte	0.466628
giengen	gingen	01-229-2-III-Eis.csv	2	6	2	gingen	1
falen	fallen	01-230-2-III-Eis.csv	10	25	10	fallen	1
ruscht	rutscht	01-230-2-III-Eis.csv	3	5	3	rutscht	1
ärdbärsorte	Erdbeersorte	01-230-2-III-Eis.csv	1	1	1	ärdbärsorte	0
ausgeruncht	ausgerutscht	01-232-2-III-Eis.csv	1	9	1	ausgeruht	0.479178
rundergefalen	runtergefallen	01-232-2-III-Eis.csv	3	28	3	heruntergefallen	0.245291
getroßtet	getröstet	01-232-2-III-Eis.csv	1	2	1	getrottet	0.367879
müchte	möchte	01-234-2-III-Eis.csv	1	14	1	mühte	0.753282
Ject	Jetzt	01-234-2-III-Eis.csv	1	27	1	Jet	0.753282
rent	rennt	01-234-2-III-Eis.csv	96	167	96	rennt	1
un	und	01-234-2-III-Eis.csv	37	106	34	in	0.333333
abzuleken	abzulecken	01-234-2-III-Eis.csv	1	1	1	abzulegen	0.747589
dan	Dann	01-234-2-III-Eis.csv	627	197	4	Da	0.333333
gebelt	gebellt	01-237-2-III-Eis.csv	31	36	31	gebellt	0.53907
Sparziren	spazieren	01-237-2-III-Eis.csv	2	116	2	Spazieren	0.446317
plözlich	plötzlich	01-237-2-III-Eis.csv	19	62	19	plötzlich	1
caufen	kaufen	01-246-2-III-Eis.csv	1	6	1	taufen	0.583978
Trobfen	Tropfen	01-246-2-III-Eis.csv	1	14	1	Tropfen	0.695563
Freud	freut	01-246-2-III-Eis.csv	7	42	5	freund	0.288075
esstt	esst	01-246-2-III-Eis.csv	1	8	1	ich	0.073934
gomt	kommt	01-246-2-III-Eis.csv	3	69	3	kommt	1
Keb	geb	01-246-2-III-Eis.csv	1	1	1	gebe	0.192995
Tier	dir	01-246-2-III-Eis.csv	1	24	1	Tiere	1
bisen	bisschen	01-246-2-III-Eis.csv	3	57	3	bissen	0.310906
Wida	wieder	01-246-2-III-Eis.csv	1	207	1	wieder	1
fro	froh	01-246-2-III-Eis.csv	23	35	23	froh	1
einß	eins	01-253-2-III-Eis.csv	1	3	1	eins	0.573924
eiß	Eis	01-253-2-III-Eis.csv	5	30	5	heiß	0.0251519
gem	gehen	01-253-2-III-Eis.csv	1	78	1	gen	0.578492
Ichm	ihrem	01-253-2-III-Eis.csv	1	13	1	Im	0.664805
trofew	tropfen	01-253-2-III-Eis.csv	1	1	1	tropfe	0.283058
stelt	stellt	01-253-2-III-Eis.csv	3	5	2	stellt	1
Beim	Bein	01-253-2-III-Eis.csv	1	1	1	beim	1
esset	esst	01-261-2-III-Eis.csv	1	8	1	isst	0.276162
uamen	umarmen	01-261-2-III-Eis.csv	1	15	1	amen	0.556215
Schockokugel	Schokokugel	01-265-2-III-Eis.csv	1	1	1	Schrotkugel	0.102161
Spatziren	spazieren	01-265-2-III-Eis.csv	4	116	4	Spazieren	1
Stolpad	stolpert	01-265-2-III-Eis.csv	1	27	1	Stolpe	0.428848
edwas	etwas	01-268-2-III-Eis.csv	1	5	1	etwas	0.744977
Jest	Jetzt	01-268-2-III-Eis.csv	1	27	1	jetzt	0.196974
eim	ein	01-274-2-III-Eis.csv	5	26	5	einem	1
Velt	fällt	01-274-2-III-Eis.csv	1	198	1	fällt	0.223477
aufangen	auffangen	01-274-2-III-Eis.csv	1	1	1	auffangen	0.676331
gelink	geling	01-274-2-III-Eis.csv	1	1	1	gelinkt	0.418936
Weind	weint	01-274-2-III-Eis.csv	7	67	7	weint	0.629751
renen	rennen	01-274-2-III-Eis.csv	28	33	27	rennen	1
inner	immer	01-274-2-III-Eis.csv	1	59	1	einer	0.384601
Eisferkeufer	Eisverkäufer	01-275-2-III-Eis.csv	1	4	1	Eisferkeufer	0
mich	nicht	01-275-2-III-Eis.csv	1	135	1	mich	0.286896
gesin	gesehen	01-275-2-III-Eis.csv	1	97	1	gesehen	0.332181
walte	wollte	01-275-2-III-Eis.csv	1	201	1	weilte	0.4703
schu	Schuh	01-275-2-III-Eis.csv	1	1	1	Schuh	1
getriten	getreten	01-275-2-III-Eis.csv	1	1	1	gestritten	0.0713732
runtagefalen	runtergefallen	01-275-2-III-Eis.csv	1	28	1	heruntergefallen	0.197881
gtaiet	geteilt	01-275-2-III-Eis.csv	1	6	1	geriet	0.391477
di	die	01-275-2-III-Eis.csv	12	14	11	die	1
kuge	Kugel	01-275-2-III-Eis.csv	1	3	1	kucke	0.642579
Zitrune	Zitrone	01-275-2-III-Eis.csv	1	1	1	Zitrone	0.514317
hatu	hatte	01-275-2-III-Eis.csv	1	427	1	hat	0.257433
ertber	Erdbeer	01-275-2-III-Eis.csv	1	3	1	gehadert	0.0256663
simt	sind	01-275-2-III-Eis.csv	1	66	1	ahmt	0.0841772
gegongen	gegangen	01-275-2-III-Eis.csv	1	57	1	gegangen	0.547663
sonigen	sonnigen	01-277-2-III-Eis.csv	8	14	8	sonniger	1
Eisschtarnd	Eisstand	01-277-2-III-Eis.csv	1	8	1	Eitern	0.135401
Etber	Erdbeer	01-277-2-III-Eis.csv	1	3	1	Eber	0.611935
blauber	Blaubeer	01-277-2-III-Eis.csv	1	1	1	blauer	0.65891
schokolarde	Schokolade	01-277-2-III-Eis.csv	1	2	1	Schokolade	0.436721
wanile	Vanille	01-277-2-III-Eis.csv	1	4	1	weile	0.413893
schwop	schwupp	01-277-2-III-Eis.csv	1	2	1	schwor	0.691121
Auer	Aua	01-277-2-III-Eis.csv	1	1	1	aua	0.119518
drekg	dreckig	01-277-2-III-Eis.csv	1	6	1	telegen	0.0479049
wok	weg	01-277-2-III-Eis.csv	1	94	1	Wok	0.13464
kom	komm	01-277-2-III-Eis.csv	29	32	28	komm	1
Schtolpert	stolpert	01-279-2-III-Eis.csv	2	27	2	stolpert	0.192534
flikt	fliegt	01-279-2-III-Eis.csv	3	29	3	fliegt	1
spasiren	spazieren	01-285-2-III-Eis.csv	1	116	1	sparen	0.383403
stolpart	stolpert	01-285-2-III-Eis.csv	1	27	1	stolpert	0.650654
ubrig	übrig	01-285-2-III-Eis.csv	2	2	2	übrig	0.238958
möschten	möchten	01-286-2-III-Eis.csv	1	2	1	möchten	0.250851
schmlzt	schmilzt	01-286-2-III-Eis.csv	1	3	1	schmelzt	0.625621
geteielt	geteilt	01-286-2-III-Eis.csv	1	6	1	geteilt	0.602145
frölisch	fröhlich	01-286-2-III-Eis.csv	1	92	1	fröhlich	0.373695
den	dann	01-287-2-III-Eis.csv	122	651	4	Den	0.1
slekten	schleckten	01-287-2-III-Eis.csv	1	2	1	legten	0.498258
rante	rannte	01-287-2-III-Eis.csv	76	85	76	rannte	1
Frölig	fröhlich	01-287-2-III-Eis.csv	1	92	1	Flig	0.258896
ganse	ganze	01-288-2-III-Eis.csv	7	20	7	ganze	1
Wafel	Waffel	01-288-2-III-Eis.csv	2	3	2	Waffel	0.676331
zufriden	zufrieden	01-288-2-III-Eis.csv	15	17	15	zufrieden	1
ire	ihre	01-289-2-III-Eis.csv	16	23	16	Ihre	0.2
sa	sah	01-298-2-III-Eis.csv	13	46	13	sah	1
untz	uns	01-298-2-III-Eis.csv	1	3	1	uns	0.46596
geschtäupat	gestolpert	01-298-2-III-Eis.csv	1	14	1	gestäubt	0.250332
one	ohne	01-298-2-III-Eis.csv	7	9	7	Hume	0.130688
Eistile	Eisdiele	01-303-2-III-Eis.csv	1	4	1	Exile	0.252961
etbere	Erdbeere	01-303-2-III-Eis.csv	1	5	1	sperre	0.0586204
fefaminz	Pfefferminz	01-303-2-III-Eis.csv	1	1	1	Pfefferminz	0.178988
Vanele	Vanille	01-303-2-III-Eis.csv	1	4	1	Vanille	0.433862
ertbere	Erdbeere	01-303-2-III-Eis.csv	1	5	1	gehadert	0.0242949
runtagehfafen	runtergefallen	01-303-2-III-Eis.csv	1	28	1	runtergehen	0.143393
ertberEis	Erdbeereis	01-303-2-III-Eis.csv	1	2	1	ersteres	0.115652
VaneleEis	Vanilleeis	01-303-2-III-Eis.csv	1	1	1	Vanilleeis	0.253086
gehmensem	gemeinsam	01-303-2-III-Eis.csv	1	3	1	Gemener	0.226205
gesuhte	Geschichte	01-303-2-III-Eis.csv	1	14	1	geschunden	0.138936
farabredet	verabredet	01-307-2-III-Eis.csv	1	7	1	verabredet	0.531573
aulz	als	01-307-2-III-Eis.csv	1	17	1	autsch	0.0705089
bezalten	bezahlten	01-307-2-III-Eis.csv	2	2	2	bezahlten	0.560693
fersuchte	versuchte	01-307-2-III-Eis.csv	5	7	5	versuchte	1
abzubkomen	abzubekommen	01-307-2-III-Eis.csv	1	1	1	abzukommen	0.495733
his	hieß	01-307-2-III-Eis.csv	4	16	4	hieß	1
zwa	zwar	01-307-2-III-Eis.csv	2	3	2	zwar	1
iehr	ihr	01-307-2-III-Eis.csv	1	40	1	ich	0.227595
reten	retten	01-307-2-III-Eis.csv	4	4	4	retten	0.615892
wirglich	wirklich	01-307-2-III-Eis.csv	3	9	3	wirklich	0.678627
lib	lieb	01-307-2-III-Eis.csv	1	2	1	lebe	0.194889
spangen	sprangen	01-307-2-III-Eis.csv	1	1	1	Spangen	0.384906
genomen	genommen	01-310-2-III-Eis.csv	39	41	39	genommen	1
kläfte	kläffte	01-310-2-III-Eis.csv	2	4	2	kläffte	0.676331
fil	fiel	01-310-2-III-Eis.csv	6	45	5	viel	1
krigen	kriegen	01-310-2-III-Eis.csv	7	7	7	kriegen	1
abgipt	abgibt	01-310-2-III-Eis.csv	1	1	1	abgibt	0.656407
imer-	immer	01-310-2-III-Eis.csv	1	59	1	immer	0.400741
ken	gehen	01-313-2-III-Eis.csv	2	78	2	gen	0.660543
Fek	weg	01-313-2-III-Eis.csv	1	94	1	weg	1
dai	bei	01-313-2-III-Eis.csv	3	16	3	dran	0.0795336
kumt	kommt	01-313-2-III-Eis.csv	1	69	1	kamt	0.472893
Fanken	fangen	01-313-2-III-Eis.csv	1	4	1	fangen	0.577597
fel	fiel	01-313-2-III-Eis.csv	3	45	1	Fell	0.234501
tailen	teilen	01-313-2-III-Eis.csv	1	1	1	teilen	0.650654
fan	waren	01-313-2-III-Eis.csv	3	40	1	fand	1
küklich	glücklich	01-313-2-III-Eis.csv	1	163	1	klüglich	0.336167
stopate	stolperte	01-316-2-III-Eis.csv	1	7	1	stoppte	0.384742
Fil	fiel	01-316-2-III-Eis.csv	1	45	1	viel	0.275862
des	das	01-316-2-III-Eis.csv	3	66	3	Das	0.2
basidt	passiert	01-317-2-III-Eis.csv	1	75	1	basiert	0.128736
geffaen	gefallen	01-317-2-III-Eis.csv	1	69	1	Gewinn	0.0927318
geffalen	gefallen	01-317-2-III-Eis.csv	3	69	3	gefallen	0.450396
geweit	geweint	01-317-2-III-Eis.csv	1	7	1	geweint	1
gafeurt	gefreut	01-317-2-III-Eis.csv	1	24	1	gefeuert	0.408198
sit	sie	01-317-2-III-Eis.csv	32	86	1	ist	0.333333
geffeurt	gefreut	01-317-2-III-Eis.csv	1	24	1	gefragt	0.0504161
ede	Ende	01-317-2-III-Eis.csv	4	9	1	de	0.244642
steulpat	stolpert	01-324-2-III-Eis.csv	1	27	1	steuert	0.237126
una	und	01-326-2-III-Eis.csv	3	106	3	amen	0.0506238
gi	ging	01-326-2-III-Eis.csv	2	19	2	Gin	0.186022
ais	Eis	01-326-2-III-Eis.csv	4	30	3	iss	0.231415
runaa	runter	01-326-2-III-Eis.csv	1	60	1	Raunen	0.0811426
waj	zwei	01-326-2-III-Eis.csv	1	2	1	wach	0.414165
Eissaten	Eissorten	01-327-2-III-Eis.csv	1	1	1	Eissägen	0.242004
steupate	stolperte	01-327-2-III-Eis.csv	1	7	1	steuerte	0.385294
rande	rannte	01-327-2-III-Eis.csv	5	85	5	Rande	1
ncht	nicht	01-327-2-III-Eis.csv	3	135	3	einst	0.0795636
geschaft	geschafft	01-327-2-III-Eis.csv	22	22	22	geschafft	1
Trenen	Tränen	01-327-2-III-Eis.csv	10	15	10	trennen	0.200315
stug	Stück	01-327-2-III-Eis.csv	2	7	2	Stuck	0.437276
waeiter	weiter	01-327-2-III-Eis.csv	1	17	1	weiter	0.401073
slegten	schleckten	01-327-2-III-Eis.csv	1	2	1	legten	0.666487
schlegte	schleckte	01-327-2-III-Eis.csv	1	5	1	schleckte	0.719946
Kauffen	kaufen	01-328-2-III-Eis.csv	1	6	1	kaufen	0.397063
genuch	genug	01-328-2-III-Eis.csv	1	2	1	genug	0.563445
gelt	Geld	01-328-2-III-Eis.csv	4	5	4	gellt	0.475816
hollen	holen	01-328-2-III-Eis.csv	6	11	6	holen	1
sii	sie	01-328-2-III-Eis.csv	2	86	2	sie	0.609914
komt	kommt	01-329-2-III-Eis.csv	54	69	54	kommt	1
moste	möchte	01-329-2-III-Eis.csv	1	14	1	musste	0.275098
kogel	Kugel	01-329-2-III-Eis.csv	1	3	1	kugel	0.604022
wüt	wird	01-329-2-III-Eis.csv	1	27	1	fütter	0.0266557
glüglis	glücklich	01-329-2-III-Eis.csv	1	163	1	klüglich	0.332861
glugeis	glücklich	01-329-2-III-Eis.csv	1	163	1	gelacht	0.048496
noh	noch	01-329-2-III-Eis.csv	4	15	4	nicht	0.5
som	zum	01-332-2-III-Eis.csv	1	11	1	Somme	0.102944
ronter	runter	01-332-2-III-Eis.csv	2	60	2	Runde	0.157784
ghen	gehen	01-332-2-III-Eis.csv	3	78	3	gehen	0.222982
stölpert	stolpert	01-332-2-III-Eis.csv	1	27	1	stolpert	0.449828
wall	voll	01-332-2-III-Eis.csv	5	23	1	weil	1
au	auch	01-332-2-III-Eis.csv	6	19	2	Au	0.333333
hen	hin	01-332-2-III-Eis.csv	2	17	2	her	0.113052
ghebt	gebt	01-332-2-III-Eis.csv	1	3	1	gesiebt	0.0699042
Sint	sind	01-338-2-III-Eis.csv	2	66	2	sint	0.721465
ner	einer	01-338-2-III-Eis.csv	1	9	1	der	0.19288
eistile	Eisdiele	01-338-2-III-Eis.csv	1	4	1	eitlere	0.103868
tropt	tropft	01-338-2-III-Eis.csv	1	9	1	tropft	0.475109
toroPfen	Tropfen	01-338-2-III-Eis.csv	1	14	1	tropfen	0.340687
en	den	01-338-2-III-Eis.csv	7	103	2	Er	0.142857
beden	Boden	01-338-2-III-Eis.csv	1	9	1	beten	0.284412
inuber	hinüber	01-338-2-III-Eis.csv	1	3	1	über	0.293587
frout	freut	01-338-2-III-Eis.csv	1	42	1	freut	0.311589
wek	weg	01-338-2-III-Eis.csv	33	94	31	Weg	0.5
bede	beide	01-339-2-III-Eis.csv	1	5	1	bete	0.245687
geckauft	gekauft	01-339-2-III-Eis.csv	2	4	2	gekauft	0.504818
gechteld	gestellt	01-339-2-III-Eis.csv	1	16	1	gestellt	0.147945
trönte	tröste	01-339-2-III-Eis.csv	1	1	1	tröte	0.636119
erdberEis	Erdbeereis	01-339-2-III-Eis.csv	1	2	1	herberes	0.109061
Mänchen	Mädchen	01-340-2-III-Eis.csv	2	32	2	Mädchen	1
haeit	heißt	01-340-2-III-Eis.csv	3	23	3	leid	0.0909424
kleket	kleckert	01-340-2-III-Eis.csv	1	1	1	kleckert	0.188811
waeint	weint	01-340-2-III-Eis.csv	1	67	1	weint	0.362948
elt	hält	01-340-2-III-Eis.csv	1	24	1	älter	0.0290311
tzufriden	zufrieden	01-340-2-III-Eis.csv	1	17	1	zufrieden	0.436318
Leken	lecken	01-346-2-III-Eis.csv	2	17	2	lecken	0.467227
Trofft	tropft	01-346-2-III-Eis.csv	1	9	1	Treff	0.355371
fehllt	fällt	01-346-2-III-Eis.csv	1	198	1	Feld	0.220849
durschgedred	durchgedreht	01-346-2-III-Eis.csv	1	1	1	durchgedreht	0.161378
spazirgang	Spaziergang	01-347-2-III-Eis.csv	4	10	4	spazieren	0.169508
spziren	spazieren	01-347-2-III-Eis.csv	1	116	1	sezieren	0.38369
huuse	Hause	01-347-2-III-Eis.csv	1	14	1	Hause	0.16974
gegange	gegangen	01-347-2-III-Eis.csv	3	57	3	gegangen	0.591025
chat	hat	01-355-2-III-Eis.csv	8	131	8	Hat	1
gekugt	gekuckt	01-355-2-III-Eis.csv	8	33	8	gekuckt	1
Gen	gehen	01-355-2-III-Eis.csv	3	78	3	gehen	1
Feld	fällt	01-355-2-III-Eis.csv	2	198	2	Feld	0.41325
kugt	kuckt	01-355-2-III-Eis.csv	45	152	45	guckt	0.5
büse	böse	01-355-2-III-Eis.csv	1	2	1	Bürste	0.0496534
gruklich	glücklich	01-355-2-III-Eis.csv	1	163	1	geruchlich	0.267452
schmiltzt	schmilzt	01-360-2-III-Eis.csv	1	3	1	schmilzt	0.611935
steupat	stolpert	01-360-2-III-Eis.csv	1	27	1	steuert	0.385294
stet	steht	01-360-2-III-Eis.csv	21	37	21	steht	1
Sic	sich	01-369-2-III-Eis.csv	1	55	1	Sicht	0.16777
Aein	ein	01-369-2-III-Eis.csv	1	26	1	ein	1
nac	nach	01-369-2-III-Eis.csv	6	37	6	Nacht	0.187805
turft	tropft	01-369-2-III-Eis.csv	1	9	1	Türbe	0.111183
trfen	Tropfen	01-369-2-III-Eis.csv	1	14	1	darf	0.0457786
As	Eis	01-369-2-III-Eis.csv	1	30	1	Ass	0.663028
Schtupt	stolpert	01-369-2-III-Eis.csv	1	27	1	hupt	0.334602
tüset	tröstet	01-369-2-III-Eis.csv	1	8	1	stütztet	0.0409915
ima	immer	01-369-2-III-Eis.csv	3	59	3	immer	1
Vaitah	weiter	01-369-2-III-Eis.csv	1	17	1	Vita	0.403465
geb	gib	01-369-2-III-Eis.csv	2	7	1	gebe	1
fnüle	fröhlich	01-369-2-III-Eis.csv	1	92	1	fülle	0.45845
wegegangen	weggegangen	01-373-2-III-Eis.csv	2	2	2	weggegangen	0.312721
vonn	von	01-373-2-III-Eis.csv	1	76	1	vorm	1
derkekt	direkt	01-373-2-III-Eis.csv	1	13	1	bergen	0.154822
iren	ihren	01-378-2-III-Eis.csv	25	38	25	ihr	0.25
amal	einmal	01-382-2-III-Eis.csv	2	62	2	anmale	0.0828944
stehn	stehen	01-382-2-III-Eis.csv	14	16	13	Stern	0.304796
bisin	bisschen	01-382-2-III-Eis.csv	2	57	2	Benzin	0.0579901
gegben	gegeben	01-382-2-III-Eis.csv	2	6	2	gegeben	1
wata	weiter	01-382-2-III-Eis.csv	1	17	1	Vater	0.129707
inen	ihnen	01-382-2-III-Eis.csv	8	7	6	Innen	0.333333
nah	nach	01-382-2-III-Eis.csv	6	37	4	nach	1
gechischte	Geschichte	01-382-2-III-Eis.csv	1	14	1	geschickte	0.183554
spaziren	spazieren	01-383-2-III-Eis.csv	22	116	21	spazieren	1
apleken	ablecken	01-383-2-III-Eis.csv	1	2	1	ablegen	0.490723
faln	fallen	01-383-2-III-Eis.csv	4	25	4	Fan	0.447572
EisMan	Eismann	01-385-2-III-Eis.csv	1	10	1	Eimern	0.261029
Gejen	Gehen	01-385-2-III-Eis.csv	2	2	1	Gehen	0.450767
schpazin	spazieren	01-385-2-III-Eis.csv	1	116	1	spaziert	0.0654469
