original|corrected|filename|freq_ori|freq_cor|freq_tup
wal|weil|01-139-2-III-Eis.csv|23|82|22
wolte|wollte|01-139-2-III-Eis.csv|173|201|173
dan|dann|01-139-2-III-Eis.csv|627|651|621
wegetan|wehgetan|01-139-2-III-Eis.csv|11|17|11
frolich|fröhlich|01-139-2-III-Eis.csv|3|92|3
wal|weil|01-139-2-III-Eis.csv|23|82|22
hte|hatte|01-139-2-III-Eis.csv|1|427|1
dar|da|01-139-2-III-Eis.csv|58|86|51
hate|hatte|01-139-2-III-Eis.csv|400|427|400
ede|Idee|01-139-2-III-Eis.csv|4|34|3
dar|da|01-139-2-III-Eis.csv|58|86|51
ale|alle|01-139-2-III-Eis.csv|34|39|33
gluklich|glücklich|01-139-2-III-Eis.csv|6|163|6
natulich|natürlich|01-139-2-III-Eis.csv|2|19|2
glucklich|glücklich|01-139-2-III-Eis.csv|12|163|12
wal|weil|01-139-2-III-Eis.csv|23|82|22
hate|hatte|01-139-2-III-Eis.csv|400|427|400
wen|wenn|01-139-2-III-Eis.csv|40|46|40
si|sie|01-139-2-III-Eis.csv|51|86|46
nich|nicht|01-139-2-III-Eis.csv|110|135|109
gschrden|gestorben|01-139-2-III-Eis.csv|1|9|1
dan|dann|01-139-2-III-Eis.csv|627|651|621
si-|sie|01-139-2-III-Eis.csv|1|86|1
geseigt|gezeigt|01-140-2-III-Eis.csv|1|7|1
wil|will|01-140-2-III-Eis.csv|95|157|95
gelegt|geleckt|01-140-2-III-Eis.csv|2|4|2
dan|dann|01-140-2-III-Eis.csv|627|651|621
gelegt|geleckt|01-140-2-III-Eis.csv|2|4|2
fon|von|01-140-2-III-Eis.csv|63|76|61
glüklich|glücklich|01-140-2-III-Eis.csv|54|163|54
jeda|jeder|01-143-2-III-Eis.csv|4|6|4
krigt|kriegt|01-143-2-III-Eis.csv|17|51|17
belschen|Bällchen|01-143-2-III-Eis.csv|1|1|1
Eisman|Eismann|01-143-2-III-Eis.csv|5|10|5
last|lasst|01-143-2-III-Eis.csv|18|26|18
äuch|euch|01-143-2-III-Eis.csv|1|1|1
schmeken|schmecken|01-143-2-III-Eis.csv|1|1|1
dan|dann|01-143-2-III-Eis.csv|627|651|621
geen|gehen|01-143-2-III-Eis.csv|2|78|2
si|sie|01-143-2-III-Eis.csv|51|86|46
miten|mitten|01-143-2-III-Eis.csv|4|5|4
stolpate|stolperte|01-143-2-III-Eis.csv|3|7|3
üba|über|01-143-2-III-Eis.csv|7|35|7
hoen|hohen|01-143-2-III-Eis.csv|1|1|1
lekt|leckt|01-143-2-III-Eis.csv|20|42|19
fom|vom|01-143-2-III-Eis.csv|13|16|13
aufzusteen|aufzustehen|01-143-2-III-Eis.csv|1|3|1
dan|dann|01-143-2-III-Eis.csv|627|651|621
schocklade|Schokolade|01-143-2-III-Eis.csv|1|2|1
dan|dann|01-143-2-III-Eis.csv|627|651|621
geen|gehen|01-143-2-III-Eis.csv|2|78|2
si|sie|01-143-2-III-Eis.csv|51|86|46
zusamen|zusammen|01-143-2-III-Eis.csv|36|44|36
Mächen|Mädchen|01-154-2-III-Eis.csv|8|32|8
hatetn|hatten|01-154-2-III-Eis.csv|1|55|1
heist|heißt|01-154-2-III-Eis.csv|14|23|14
haten|hatten|01-154-2-III-Eis.csv|53|55|53
gekaut|gekauft|01-154-2-III-Eis.csv|2|4|2
Eistoropfchen|Eiströpfchen|01-154-2-III-Eis.csv|1|1|1
ist|isst|01-154-2-III-Eis.csv|55|57|54
trostet|tröstet|01-154-2-III-Eis.csv|2|8|2
inden|indem|01-154-2-III-Eis.csv|1|1|1
kafen|kaufen|01-160-2-III-Eis.csv|2|6|2
siech|sich|01-160-2-III-Eis.csv|24|55|24
krikt|kriegt|01-160-2-III-Eis.csv|8|51|8
dar|da|01-160-2-III-Eis.csv|58|86|51
giept|gibt|01-160-2-III-Eis.csv|1|42|1
sient|sind|01-160-2-III-Eis.csv|4|66|3
ale|alle|01-160-2-III-Eis.csv|34|39|33
frölig|fröhlich|01-160-2-III-Eis.csv|3|92|3
bies|bis|01-160-2-III-Eis.csv|7|21|6
ein|Eis|01-160-2-III-Eis.csv|4|30|1
iest|ist|01-160-2-III-Eis.csv|2|33|2
wa|war|01-161-2-III-Eis.csv|30|109|27
eima|einmal|01-161-2-III-Eis.csv|1|62|1
Mechen|Mädchen|01-161-2-III-Eis.csv|1|32|1
froeunde|Freunde|01-161-2-III-Eis.csv|2|3|2
froeunde|Freunde|01-161-2-III-Eis.csv|2|3|2
shönne|schöne|01-161-2-III-Eis.csv|1|1|1
friche|frische|01-161-2-III-Eis.csv|1|1|1
könen|können|01-161-2-III-Eis.csv|7|11|7
hate|hatte|01-161-2-III-Eis.csv|400|427|400
zvay|zwei|01-161-2-III-Eis.csv|1|2|1
eime|eine|01-161-2-III-Eis.csv|3|9|3
Erberkugl|Erdbeerkugel|01-161-2-III-Eis.csv|1|1|1
biete|bitte|01-161-2-III-Eis.csv|3|12|3
biete|bitte|01-161-2-III-Eis.csv|3|12|3
dakechön|dankeschön|01-161-2-III-Eis.csv|1|3|1
seit|sei|01-161-2-III-Eis.csv|3|3|1
krist|kriegst|01-161-2-III-Eis.csv|2|8|2
keie|keine|01-161-2-III-Eis.csv|1|1|1
Das|dass|01-161-2-III-Eis.csv|41|1017|30
nist|nichts|01-161-2-III-Eis.csv|2|25|2
gegiben|gegeben|01-161-2-III-Eis.csv|1|6|1
merz|merkst|01-161-2-III-Eis.csv|1|1|1
Das|dass|01-161-2-III-Eis.csv|41|1017|30
runtafelt|runterfällt|01-161-2-III-Eis.csv|1|3|1
Das|dass|01-161-2-III-Eis.csv|41|1017|30
ist|isst|01-161-2-III-Eis.csv|55|57|54
ubs|ups|01-161-2-III-Eis.csv|2|2|2
ubs|ups|01-161-2-III-Eis.csv|2|2|2
schmils|schmilz|01-161-2-III-Eis.csv|1|1|1
es|ist|01-161-2-III-Eis.csv|1|33|1
toch|doch|01-161-2-III-Eis.csv|1|6|1
ist|isst|01-161-2-III-Eis.csv|55|57|54
schlagte|schleckte|01-163-2-III-Eis.csv|1|5|1
fom|vom|01-163-2-III-Eis.csv|13|16|13
steupart|stolpert|01-163-2-III-Eis.csv|1|27|1
hatt|hat|01-163-2-III-Eis.csv|68|131|67
teielte|teilte|01-163-2-III-Eis.csv|1|2|1
Eistand|Eisstand|01-166-2-III-Eis.csv|1|8|1
Spater|Später|01-166-2-III-Eis.csv|1|7|1
dan|dann|01-166-2-III-Eis.csv|627|651|621
fellt|fällt|01-166-2-III-Eis.csv|9|198|9
fellt|fällt|01-166-2-III-Eis.csv|9|198|9
lekt|leckt|01-166-2-III-Eis.csv|20|42|19
fom|vom|01-166-2-III-Eis.csv|13|16|13
Eisorte|Eissorte|01-166-2-III-Eis.csv|1|1|1
leken|lecken|01-166-2-III-Eis.csv|14|17|14
wolen|wollen|01-167-2-III-Eis.csv|8|10|8
chded|steht|01-167-2-III-Eis.csv|1|37|1
Eischdan|Eisstand|01-167-2-III-Eis.csv|1|8|1
schbazieren|spazieren|01-167-2-III-Eis.csv|1|116|1
istt|isst|01-167-2-III-Eis.csv|2|57|2
schabert|schlabbert|01-167-2-III-Eis.csv|1|1|1
äber|aber|01-167-2-III-Eis.csv|1|60|1
felt|fällt|01-167-2-III-Eis.csv|93|198|90
runder|runter|01-167-2-III-Eis.csv|18|60|18
hielft|hilft|01-167-2-III-Eis.csv|1|1|1
varwiert|verwirrt|01-167-2-III-Eis.csv|1|10|1
ist|isst|01-167-2-III-Eis.csv|55|57|54
Schbazieren|spazieren|01-167-2-III-Eis.csv|1|116|1
Eisman|Eismann|01-170-2-III-Eis.csv|5|10|5
Aeis|Eis|01-170-2-III-Eis.csv|2|30|2
Aeis|Eis|01-170-2-III-Eis.csv|2|30|2
äsen|essen|01-170-2-III-Eis.csv|1|14|1
Kaufem|kaufen|01-172-2-III-Eis.csv|1|6|1
sisch|sich|01-172-2-III-Eis.csv|4|55|4
ahen|ein|01-172-2-III-Eis.csv|1|26|1
esen|essen|01-172-2-III-Eis.csv|22|14|12
feld|fällt|01-172-2-III-Eis.csv|11|198|11
isd|ist|01-172-2-III-Eis.csv|3|33|3
waend|weint|01-172-2-III-Eis.csv|1|67|1
taelt|teilt|01-172-2-III-Eis.csv|1|6|1
gen|gehen|01-183-2-III-Eis.csv|31|78|31
wolte|wollte|01-183-2-III-Eis.csv|173|201|173
auh|auch|01-183-2-III-Eis.csv|9|19|9
haden|haben|01-183-2-III-Eis.csv|6|19|6
Dan|Dann|01-183-2-III-Eis.csv|188|197|185
wahren|waren|01-183-2-III-Eis.csv|7|40|7
unterwex|unterwegs|01-183-2-III-Eis.csv|1|6|1
na|nach|01-183-2-III-Eis.csv|12|37|12
gen|gehen|01-183-2-III-Eis.csv|31|78|31
krikt|kriegt|01-183-2-III-Eis.csv|8|51|8
laft|lauft|01-183-2-III-Eis.csv|2|3|2
fuss|Fuß|01-183-2-III-Eis.csv|1|5|1
jezt|jetzt|01-183-2-III-Eis.csv|14|75|14
felt|fällt|01-183-2-III-Eis.csv|93|198|90
schnapt|schnappt|01-183-2-III-Eis.csv|2|2|2
siech|sich|01-183-2-III-Eis.csv|24|55|24
lktt|leckt|01-183-2-III-Eis.csv|1|42|1
runtar|runter|01-183-2-III-Eis.csv|1|60|1
trösded|tröstet|01-183-2-III-Eis.csv|1|8|1
frojt|freut|01-183-2-III-Eis.csv|1|42|1
gen|gehen|01-183-2-III-Eis.csv|31|78|31
na|nach|01-183-2-III-Eis.csv|12|37|12
gen|gehen|01-185-2-III-Eis.csv|31|78|31
hulen|holen|01-185-2-III-Eis.csv|1|11|1
gegesen|gegessen|01-185-2-III-Eis.csv|15|21|15
dan|dann|01-185-2-III-Eis.csv|627|651|621
geStolpat|gestolpert|01-185-2-III-Eis.csv|1|14|1
trareg|traurig|01-185-2-III-Eis.csv|1|119|1
likt|leckt|01-185-2-III-Eis.csv|1|42|1
ap|ab|01-185-2-III-Eis.csv|26|30|26
besjen|bisschen|01-185-2-III-Eis.csv|1|57|1
ap|ab|01-185-2-III-Eis.csv|26|30|26
fon|von|01-185-2-III-Eis.csv|63|76|61
Sen|sein|01-185-2-III-Eis.csv|1|20|1
ale|alle|01-185-2-III-Eis.csv|34|39|33
ale|alle|01-185-2-III-Eis.csv|34|39|33
send|sind|01-185-2-III-Eis.csv|1|66|1
glügleg|glücklich|01-185-2-III-Eis.csv|1|163|1
Gischichte|Geschichte|01-194-2-III-Eis.csv|1|14|1
EisStant|Eisstand|01-194-2-III-Eis.csv|2|8|2
gekaut|gekauft|01-194-2-III-Eis.csv|2|4|2
Dan|Dann|01-194-2-III-Eis.csv|188|197|185
gegen|gegangen|01-194-2-III-Eis.csv|5|57|2
dan|dann|01-194-2-III-Eis.csv|627|651|621
gestrpt|gestolpert|01-194-2-III-Eis.csv|1|14|1
rundtgefalen|runtergefallen|01-194-2-III-Eis.csv|1|28|1
töstet|tröstet|01-194-2-III-Eis.csv|1|8|1
glükich|glücklich|01-194-2-III-Eis.csv|1|163|1
gimd|gibt|01-197-2-III-Eis.csv|2|42|2
geschmolsen|geschmolzen|01-197-2-III-Eis.csv|1|1|1
denn|den|01-197-2-III-Eis.csv|88|103|87
gestolbart|gestolpert|01-197-2-III-Eis.csv|1|14|1
runder|runter|01-197-2-III-Eis.csv|18|60|18
gefalen|gefallen|01-197-2-III-Eis.csv|50|69|50
legd|leckt|01-197-2-III-Eis.csv|1|42|1
denn|den|01-197-2-III-Eis.csv|88|103|87
fun|von|01-197-2-III-Eis.csv|1|76|1
feind|weint|01-197-2-III-Eis.csv|5|67|5
gimd|gibt|01-197-2-III-Eis.csv|2|42|2
fawel|Waffel|01-197-2-III-Eis.csv|1|3|1
witer|wieder|01-197-2-III-Eis.csv|1|207|1
glüglich|glücklich|01-197-2-III-Eis.csv|18|163|18
had|hat|01-197-2-III-Eis.csv|5|131|4
chest|jetzt|01-197-2-III-Eis.csv|2|75|2
chest|jetzt|01-197-2-III-Eis.csv|2|75|2
gen|gehen|01-206-2-III-Eis.csv|31|78|31
EisferKafer|Eisverkäufer|01-206-2-III-Eis.csv|1|4|1
frist|frisst|01-206-2-III-Eis.csv|30|38|30
Eietrofen|Eistropfen|01-206-2-III-Eis.csv|1|2|1
felt|fällt|01-206-2-III-Eis.csv|93|198|90
wil|will|01-206-2-III-Eis.csv|95|157|95
fresen|fressen|01-206-2-III-Eis.csv|5|3|2
get|geht|01-206-2-III-Eis.csv|56|85|56
lekt|leckt|01-206-2-III-Eis.csv|20|42|19
Eisi|Eis|01-206-2-III-Eis.csv|1|30|1
Kipt|gibt|01-206-2-III-Eis.csv|1|42|1
si|sie|01-206-2-III-Eis.csv|51|86|46
gen|gehen|01-206-2-III-Eis.csv|31|78|31
na|nach|01-206-2-III-Eis.csv|12|37|12
huse|Hause|01-206-2-III-Eis.csv|3|14|3
Eeischtant|Eisstand|01-208-2-III-Eis.csv|1|8|1
Eeis|Eis|01-208-2-III-Eis.csv|12|30|12
frist|frisst|01-208-2-III-Eis.csv|30|38|30
tröpfen|Tropfen|01-208-2-III-Eis.csv|1|14|1
ausgerunscht|ausgerutscht|01-208-2-III-Eis.csv|1|9|1
möschte|möchte|01-208-2-III-Eis.csv|2|14|2
aufgegesen|aufgegessen|01-208-2-III-Eis.csv|2|3|2
gefalen|gefallen|01-208-2-III-Eis.csv|50|69|50
ist|isst|01-208-2-III-Eis.csv|55|57|54
tajlt|teilt|01-208-2-III-Eis.csv|1|6|1
Betagt|bedankt|01-208-2-III-Eis.csv|1|4|1
wolte|wollte|01-210-2-III-Eis.csv|173|201|173
krikt|kriegt|01-210-2-III-Eis.csv|8|51|8
felt|fällt|01-210-2-III-Eis.csv|93|198|90
gefalen|gefallen|01-210-2-III-Eis.csv|50|69|50
lekte|leckte|01-210-2-III-Eis.csv|9|14|9
gipt|gibt|01-210-2-III-Eis.csv|18|42|18
sint|sind|01-211-2-III-Eis.csv|20|66|20
geganen|gegangen|01-211-2-III-Eis.csv|9|57|9
sih|sie|01-211-2-III-Eis.csv|11|86|8
ham|haben|01-211-2-III-Eis.csv|3|19|2
sih|sie|01-211-2-III-Eis.csv|11|86|8
wider|wieder|01-211-2-III-Eis.csv|178|207|178
geganen|gegangen|01-211-2-III-Eis.csv|9|57|9
hingefalen|hingefallen|01-211-2-III-Eis.csv|5|11|5
gans|ganz|01-211-2-III-Eis.csv|30|48|30
Dol-|doll|01-211-2-III-Eis.csv|1|16|1
hate|hatte|01-211-2-III-Eis.csv|400|427|400
mär|mehr|01-211-2-III-Eis.csv|2|84|2
hate|hatte|01-211-2-III-Eis.csv|400|427|400
Eede|Idee|01-211-2-III-Eis.csv|2|34|2
hate|hatte|01-211-2-III-Eis.csv|400|427|400
Eede|Idee|01-211-2-III-Eis.csv|2|34|2
getlt|geteilt|01-211-2-III-Eis.csv|2|6|2
beid|beide|01-211-2-III-Eis.csv|2|5|2
warn|waren|01-211-2-III-Eis.csv|20|40|20
wider|wieder|01-211-2-III-Eis.csv|178|207|178
glüklich|glücklich|01-211-2-III-Eis.csv|54|163|54
wolt|wollt|01-218-2-III-Eis.csv|2|2|1
fnt|fängt|01-218-2-III-Eis.csv|1|29|1
llt|fällt|01-218-2-III-Eis.csv|1|198|1
nien|nein|01-218-2-III-Eis.csv|1|5|1
wl|will|01-218-2-III-Eis.csv|1|157|1
Dan|Dann|01-218-2-III-Eis.csv|188|197|185
ist|isst|01-218-2-III-Eis.csv|55|57|54
aas|das|01-218-2-III-Eis.csv|2|66|1
Bonen|Boden|01-218-2-III-Eis.csv|1|9|1
frat|fragt|01-218-2-III-Eis.csv|1|9|1
ist|isst|01-218-2-III-Eis.csv|55|57|54
Wek|Weg|01-224-2-III-Eis.csv|2|5|2
hinLang|entlang|01-224-2-III-Eis.csv|1|2|1
ligt|liegt|01-224-2-III-Eis.csv|14|18|14
weind|weint|01-224-2-III-Eis.csv|45|67|45
schlegt|schleckt|01-224-2-III-Eis.csv|3|4|2
ir|ihr|01-224-2-III-Eis.csv|27|40|27
ir|ihr|01-224-2-III-Eis.csv|27|40|27
Jetz|jetzt|01-224-2-III-Eis.csv|15|75|7
Jeber|jeder|01-224-2-III-Eis.csv|1|6|1
ale|alle|01-224-2-III-Eis.csv|34|39|33
glüklich|glücklich|01-224-2-III-Eis.csv|54|163|54
Abbar|Aber|01-226-2-III-Eis.csv|1|19|1
Wil|will|01-226-2-III-Eis.csv|3|157|3
lekt|leckt|01-226-2-III-Eis.csv|20|42|19
Aaus|aus|01-226-2-III-Eis.csv|2|15|1
Pözlich|Plötzlich|01-226-2-III-Eis.csv|2|117|2
Felt|fällt|01-226-2-III-Eis.csv|6|198|6
lekt|leckt|01-226-2-III-Eis.csv|20|42|19
Troset|tröstet|01-226-2-III-Eis.csv|1|8|1
jetz|jetzt|01-226-2-III-Eis.csv|17|75|17
Frolich|fröhlich|01-226-2-III-Eis.csv|1|92|1
Schrant|Strand|01-226-2-III-Eis.csv|1|1|1
sparihen|spazieren|01-227-2-III-Eis.csv|1|116|1
traurich|traurig|01-227-2-III-Eis.csv|54|119|54
stük|Stück|01-227-2-III-Eis.csv|2|7|2
sparzihen|spazieren|01-227-2-III-Eis.csv|1|116|1
gen|gehen|01-229-2-III-Eis.csv|31|78|31
spatzieren|spazieren|01-229-2-III-Eis.csv|19|116|19
wolten|wollten|01-229-2-III-Eis.csv|15|22|14
Schokoladeeis|Schokoladeneis|01-229-2-III-Eis.csv|1|1|1
erdbere|Erdbeere|01-229-2-III-Eis.csv|1|5|1
wolte|wollte|01-229-2-III-Eis.csv|173|201|173
for|vor|01-229-2-III-Eis.csv|48|66|48
gestolpat|gestolpert|01-229-2-III-Eis.csv|2|14|2
aufzusten|aufzustehen|01-229-2-III-Eis.csv|2|3|2
hate|hatte|01-229-2-III-Eis.csv|400|427|400
mer|mehr|01-229-2-III-Eis.csv|69|84|68
fon|von|01-229-2-III-Eis.csv|63|76|61
ap|ab|01-229-2-III-Eis.csv|26|30|26
Lekte|leckte|01-229-2-III-Eis.csv|2|14|2
ap|ab|01-229-2-III-Eis.csv|26|30|26
giengen|gingen|01-229-2-III-Eis.csv|2|6|2
dan|dann|01-230-2-III-Eis.csv|627|651|621
falen|fallen|01-230-2-III-Eis.csv|10|25|10
ruscht|rutscht|01-230-2-III-Eis.csv|3|5|3
ärdbärsorte|Erdbeersorte|01-230-2-III-Eis.csv|1|1|1
Dan|Dann|01-230-2-III-Eis.csv|188|197|185
wolten|wollten|01-232-2-III-Eis.csv|15|22|14
esen|essen|01-232-2-III-Eis.csv|22|14|12
wolte|wollte|01-232-2-III-Eis.csv|173|201|173
esen|essen|01-232-2-III-Eis.csv|22|14|12
hate|hatte|01-232-2-III-Eis.csv|400|427|400
gegesen|gegessen|01-232-2-III-Eis.csv|15|21|15
ausgeruncht|ausgerutscht|01-232-2-III-Eis.csv|1|9|1
wolte|wollte|01-232-2-III-Eis.csv|173|201|173
rundergefalen|runtergefallen|01-232-2-III-Eis.csv|3|28|3
gefalen|gefallen|01-232-2-III-Eis.csv|50|69|50
hate|hatte|01-232-2-III-Eis.csv|400|427|400
getroßtet|getröstet|01-232-2-III-Eis.csv|1|2|1
hate|hatte|01-232-2-III-Eis.csv|400|427|400
denn|den|01-232-2-III-Eis.csv|88|103|87
hate|hatte|01-232-2-III-Eis.csv|400|427|400
hate|hatte|01-232-2-III-Eis.csv|400|427|400
haten|hatten|01-232-2-III-Eis.csv|53|55|53
müchte|möchte|01-234-2-III-Eis.csv|1|14|1
eisman|Eismann|01-234-2-III-Eis.csv|4|10|4
kukt|kuckt|01-234-2-III-Eis.csv|73|152|73
fon|von|01-234-2-III-Eis.csv|63|76|61
nimt|nimmt|01-234-2-III-Eis.csv|45|56|44
stolpat|stolpert|01-234-2-III-Eis.csv|9|27|9
Ject|Jetzt|01-234-2-III-Eis.csv|1|27|1
rent|rennt|01-234-2-III-Eis.csv|96|167|96
schnel|schnell|01-234-2-III-Eis.csv|60|76|60
un|und|01-234-2-III-Eis.csv|37|106|34
abzuleken|abzulecken|01-234-2-III-Eis.csv|1|1|1
kukt|kuckt|01-234-2-III-Eis.csv|73|152|73
gipt|gibt|01-234-2-III-Eis.csv|18|42|18
ap|ab|01-234-2-III-Eis.csv|26|30|26
dan|Dann|01-234-2-III-Eis.csv|627|197|4
ale|alle|01-234-2-III-Eis.csv|34|39|33
hate|hatte|01-237-2-III-Eis.csv|400|427|400
gebelt|gebellt|01-237-2-III-Eis.csv|31|36|31
hate|hatte|01-237-2-III-Eis.csv|400|427|400
das|dass|01-237-2-III-Eis.csv|985|1017|981
gebelt|gebellt|01-237-2-III-Eis.csv|31|36|31
hate|hatte|01-237-2-III-Eis.csv|400|427|400
Sparziren|spazieren|01-237-2-III-Eis.csv|2|116|2
plözlich|plötzlich|01-237-2-III-Eis.csv|19|62|19
runda|runter|01-237-2-III-Eis.csv|4|60|4
hate|hatte|01-237-2-III-Eis.csv|400|427|400
hate|hatte|01-237-2-III-Eis.csv|400|427|400
das|dass|01-237-2-III-Eis.csv|985|1017|981
caufen|kaufen|01-246-2-III-Eis.csv|1|6|1
dan|dann|01-246-2-III-Eis.csv|627|651|621
Wil|will|01-246-2-III-Eis.csv|3|157|3
Trobfen|Tropfen|01-246-2-III-Eis.csv|1|14|1
feld|fällt|01-246-2-III-Eis.csv|11|198|11
runda|runter|01-246-2-III-Eis.csv|4|60|4
Freud|freut|01-246-2-III-Eis.csv|7|42|5
esstt|esst|01-246-2-III-Eis.csv|1|8|1
gomt|kommt|01-246-2-III-Eis.csv|3|69|3
Keb|geb|01-246-2-III-Eis.csv|1|1|1
Tier|dir|01-246-2-III-Eis.csv|1|24|1
bisen|bisschen|01-246-2-III-Eis.csv|3|57|3
Wida|wieder|01-246-2-III-Eis.csv|1|207|1
fro|froh|01-246-2-III-Eis.csv|23|35|23
einß|eins|01-253-2-III-Eis.csv|1|3|1
eiß|Eis|01-253-2-III-Eis.csv|5|30|5
gem|gehen|01-253-2-III-Eis.csv|1|78|1
Ichm|ihrem|01-253-2-III-Eis.csv|1|13|1
eiß|Eis|01-253-2-III-Eis.csv|5|30|5
schlegt|schleckt|01-253-2-III-Eis.csv|3|4|2
eiß|Eis|01-253-2-III-Eis.csv|5|30|5
trofew|tropfen|01-253-2-III-Eis.csv|1|1|1
stelt|stellt|01-253-2-III-Eis.csv|3|5|2
Beim|Bein|01-253-2-III-Eis.csv|1|1|1
legt|leckt|01-253-2-III-Eis.csv|12|42|12
eiß|Eis|01-253-2-III-Eis.csv|5|30|5
eiß|Eis|01-253-2-III-Eis.csv|5|30|5
ap|ab|01-253-2-III-Eis.csv|26|30|26
Eeis|Eis|01-261-2-III-Eis.csv|12|30|12
wil|will|01-261-2-III-Eis.csv|95|157|95
trofen|Tropfen|01-261-2-III-Eis.csv|9|14|8
felt|fällt|01-261-2-III-Eis.csv|93|198|90
esset|esst|01-261-2-III-Eis.csv|1|8|1
dan|dann|01-261-2-III-Eis.csv|627|651|621
dan|dann|01-261-2-III-Eis.csv|627|651|621
uamen|umarmen|01-261-2-III-Eis.csv|1|15|1
gen|gehen|01-265-2-III-Eis.csv|31|78|31
Schockokugel|Schokokugel|01-265-2-III-Eis.csv|1|1|1
gen|gehen|01-265-2-III-Eis.csv|31|78|31
Spatziren|spazieren|01-265-2-III-Eis.csv|4|116|4
Stolpad|stolpert|01-265-2-III-Eis.csv|1|27|1
ist|isst|01-265-2-III-Eis.csv|55|57|54
gen|gehen|01-265-2-III-Eis.csv|31|78|31
hingfalen|hingefallen|01-268-2-III-Eis.csv|2|11|2
edwas|etwas|01-268-2-III-Eis.csv|1|5|1
Jest|Jetzt|01-268-2-III-Eis.csv|1|27|1
siend|sind|01-274-2-III-Eis.csv|16|66|16
eim|ein|01-274-2-III-Eis.csv|5|26|5
zusamen|zusammen|01-274-2-III-Eis.csv|36|44|36
wil|will|01-274-2-III-Eis.csv|95|157|95
giebt|gibt|01-274-2-III-Eis.csv|16|42|15
dan|dann|01-274-2-III-Eis.csv|627|651|621
dan|dann|01-274-2-III-Eis.csv|627|651|621
Velt|fällt|01-274-2-III-Eis.csv|1|198|1
wolte|wollte|01-274-2-III-Eis.csv|173|201|173
aufangen|auffangen|01-274-2-III-Eis.csv|1|1|1
in|ihn|01-274-2-III-Eis.csv|261|270|260
gelink|geling|01-274-2-III-Eis.csv|1|1|1
nich|nicht|01-274-2-III-Eis.csv|110|135|109
lekt|leckt|01-274-2-III-Eis.csv|20|42|19
Eeis|Eis|01-274-2-III-Eis.csv|12|30|12
Weind|weint|01-274-2-III-Eis.csv|7|67|7
Eeis|Eis|01-274-2-III-Eis.csv|12|30|12
renen|rennen|01-274-2-III-Eis.csv|28|33|27
lekt|leckt|01-274-2-III-Eis.csv|20|42|19
Eeis|Eis|01-274-2-III-Eis.csv|12|30|12
inner|immer|01-274-2-III-Eis.csv|1|59|1
Eeis|Eis|01-275-2-III-Eis.csv|12|30|12
wolte|wollte|01-275-2-III-Eis.csv|173|201|173
auh|auch|01-275-2-III-Eis.csv|9|19|9
Eisferkeufer|Eisverkäufer|01-275-2-III-Eis.csv|1|4|1
mich|nicht|01-275-2-III-Eis.csv|1|135|1
gesin|gesehen|01-275-2-III-Eis.csv|1|97|1
dan|dann|01-275-2-III-Eis.csv|627|651|621
sint|sind|01-275-2-III-Eis.csv|20|66|20
walte|wollte|01-275-2-III-Eis.csv|1|201|1
esen|essen|01-275-2-III-Eis.csv|22|14|12
schu|Schuh|01-275-2-III-Eis.csv|1|1|1
getriten|getreten|01-275-2-III-Eis.csv|1|1|1
runtagefalen|runtergefallen|01-275-2-III-Eis.csv|1|28|1
gtaiet|geteilt|01-275-2-III-Eis.csv|1|6|1
hate|hatte|01-275-2-III-Eis.csv|400|427|400
di|die|01-275-2-III-Eis.csv|12|14|11
kuge|Kugel|01-275-2-III-Eis.csv|1|3|1
Zitrune|Zitrone|01-275-2-III-Eis.csv|1|1|1
hatu|hatte|01-275-2-III-Eis.csv|1|427|1
ertber|Erdbeer|01-275-2-III-Eis.csv|1|3|1
dan|dann|01-275-2-III-Eis.csv|627|651|621
simt|sind|01-275-2-III-Eis.csv|1|66|1
gegongen|gegangen|01-275-2-III-Eis.csv|1|57|1
sonigen|sonnigen|01-277-2-III-Eis.csv|8|14|8
Eisschtarnd|Eisstand|01-277-2-III-Eis.csv|1|8|1
Etber|Erdbeer|01-277-2-III-Eis.csv|1|3|1
blauber|Blaubeer|01-277-2-III-Eis.csv|1|1|1
schokolarde|Schokolade|01-277-2-III-Eis.csv|1|2|1
wanile|Vanille|01-277-2-III-Eis.csv|1|4|1
esen|essen|01-277-2-III-Eis.csv|22|14|12
schwop|schwupp|01-277-2-III-Eis.csv|1|2|1
gefalen|gefallen|01-277-2-III-Eis.csv|50|69|50
gefalen|gefallen|01-277-2-III-Eis.csv|50|69|50
ist|isst|01-277-2-III-Eis.csv|55|57|54
Auer|Aua|01-277-2-III-Eis.csv|1|1|1
gans|ganz|01-277-2-III-Eis.csv|30|48|30
drekg|dreckig|01-277-2-III-Eis.csv|1|6|1
wok|weg|01-277-2-III-Eis.csv|1|94|1
kom|komm|01-277-2-III-Eis.csv|29|32|28
bisien|bisschen|01-277-2-III-Eis.csv|5|57|5
fon|von|01-277-2-III-Eis.csv|63|76|61
ist|isst|01-277-2-III-Eis.csv|55|57|54
leken|lecken|01-279-2-III-Eis.csv|14|17|14
Schtolpert|stolpert|01-279-2-III-Eis.csv|2|27|2
flikt|fliegt|01-279-2-III-Eis.csv|3|29|3
schnapt|schnappt|01-279-2-III-Eis.csv|2|2|2
zusamen|zusammen|01-279-2-III-Eis.csv|36|44|36
leken|lecken|01-279-2-III-Eis.csv|14|17|14
