original|corrected|filename|freq_ori|freq_cor|freq_tup
Schrant|Strand|01-226-2-III-Eis.csv|1|1|1
sparihen|spazieren|01-227-2-III-Eis.csv|1|116|1
stük|Stück|01-227-2-III-Eis.csv|2|7|2
sparzihen|spazieren|01-227-2-III-Eis.csv|1|116|1
Schokoladeeis|Schokoladeneis|01-229-2-III-Eis.csv|1|1|1
erdbere|Erdbeere|01-229-2-III-Eis.csv|1|5|1
gestolpat|gestolpert|01-229-2-III-Eis.csv|2|14|2
aufzusten|aufzustehen|01-229-2-III-Eis.csv|2|3|2
Lekte|leckte|01-229-2-III-Eis.csv|2|14|2
giengen|gingen|01-229-2-III-Eis.csv|2|6|2
falen|fallen|01-230-2-III-Eis.csv|10|25|10
ruscht|rutscht|01-230-2-III-Eis.csv|3|5|3
ärdbärsorte|Erdbeersorte|01-230-2-III-Eis.csv|1|1|1
ausgeruncht|ausgerutscht|01-232-2-III-Eis.csv|1|9|1
rundergefalen|runtergefallen|01-232-2-III-Eis.csv|3|28|3
getroßtet|getröstet|01-232-2-III-Eis.csv|1|2|1
müchte|möchte|01-234-2-III-Eis.csv|1|14|1
Ject|Jetzt|01-234-2-III-Eis.csv|1|27|1
rent|rennt|01-234-2-III-Eis.csv|96|167|96
un|und|01-234-2-III-Eis.csv|37|106|34
abzuleken|abzulecken|01-234-2-III-Eis.csv|1|1|1
dan|Dann|01-234-2-III-Eis.csv|627|197|4
gebelt|gebellt|01-237-2-III-Eis.csv|31|36|31
Sparziren|spazieren|01-237-2-III-Eis.csv|2|116|2
plözlich|plötzlich|01-237-2-III-Eis.csv|19|62|19
caufen|kaufen|01-246-2-III-Eis.csv|1|6|1
Trobfen|Tropfen|01-246-2-III-Eis.csv|1|14|1
Freud|freut|01-246-2-III-Eis.csv|7|42|5
esstt|esst|01-246-2-III-Eis.csv|1|8|1
gomt|kommt|01-246-2-III-Eis.csv|3|69|3
Keb|geb|01-246-2-III-Eis.csv|1|1|1
Tier|dir|01-246-2-III-Eis.csv|1|24|1
bisen|bisschen|01-246-2-III-Eis.csv|3|57|3
Wida|wieder|01-246-2-III-Eis.csv|1|207|1
fro|froh|01-246-2-III-Eis.csv|23|35|23
einß|eins|01-253-2-III-Eis.csv|1|3|1
eiß|Eis|01-253-2-III-Eis.csv|5|30|5
gem|gehen|01-253-2-III-Eis.csv|1|78|1
Ichm|ihrem|01-253-2-III-Eis.csv|1|13|1
trofew|tropfen|01-253-2-III-Eis.csv|1|1|1
stelt|stellt|01-253-2-III-Eis.csv|3|5|2
Beim|Bein|01-253-2-III-Eis.csv|1|1|1
esset|esst|01-261-2-III-Eis.csv|1|8|1
uamen|umarmen|01-261-2-III-Eis.csv|1|15|1
Schockokugel|Schokokugel|01-265-2-III-Eis.csv|1|1|1
Spatziren|spazieren|01-265-2-III-Eis.csv|4|116|4
Stolpad|stolpert|01-265-2-III-Eis.csv|1|27|1
edwas|etwas|01-268-2-III-Eis.csv|1|5|1
Jest|Jetzt|01-268-2-III-Eis.csv|1|27|1
eim|ein|01-274-2-III-Eis.csv|5|26|5
Velt|fällt|01-274-2-III-Eis.csv|1|198|1
aufangen|auffangen|01-274-2-III-Eis.csv|1|1|1
gelink|geling|01-274-2-III-Eis.csv|1|1|1
Weind|weint|01-274-2-III-Eis.csv|7|67|7
renen|rennen|01-274-2-III-Eis.csv|28|33|27
inner|immer|01-274-2-III-Eis.csv|1|59|1
Eisferkeufer|Eisverkäufer|01-275-2-III-Eis.csv|1|4|1
mich|nicht|01-275-2-III-Eis.csv|1|135|1
gesin|gesehen|01-275-2-III-Eis.csv|1|97|1
walte|wollte|01-275-2-III-Eis.csv|1|201|1
schu|Schuh|01-275-2-III-Eis.csv|1|1|1
getriten|getreten|01-275-2-III-Eis.csv|1|1|1
runtagefalen|runtergefallen|01-275-2-III-Eis.csv|1|28|1
gtaiet|geteilt|01-275-2-III-Eis.csv|1|6|1
di|die|01-275-2-III-Eis.csv|12|14|11
kuge|Kugel|01-275-2-III-Eis.csv|1|3|1
Zitrune|Zitrone|01-275-2-III-Eis.csv|1|1|1
hatu|hatte|01-275-2-III-Eis.csv|1|427|1
ertber|Erdbeer|01-275-2-III-Eis.csv|1|3|1
simt|sind|01-275-2-III-Eis.csv|1|66|1
gegongen|gegangen|01-275-2-III-Eis.csv|1|57|1
sonigen|sonnigen|01-277-2-III-Eis.csv|8|14|8
Eisschtarnd|Eisstand|01-277-2-III-Eis.csv|1|8|1
Etber|Erdbeer|01-277-2-III-Eis.csv|1|3|1
blauber|Blaubeer|01-277-2-III-Eis.csv|1|1|1
schokolarde|Schokolade|01-277-2-III-Eis.csv|1|2|1
wanile|Vanille|01-277-2-III-Eis.csv|1|4|1
schwop|schwupp|01-277-2-III-Eis.csv|1|2|1
Auer|Aua|01-277-2-III-Eis.csv|1|1|1
drekg|dreckig|01-277-2-III-Eis.csv|1|6|1
wok|weg|01-277-2-III-Eis.csv|1|94|1
kom|komm|01-277-2-III-Eis.csv|29|32|28
Schtolpert|stolpert|01-279-2-III-Eis.csv|2|27|2
flikt|fliegt|01-279-2-III-Eis.csv|3|29|3
spasiren|spazieren|01-285-2-III-Eis.csv|1|116|1
stolpart|stolpert|01-285-2-III-Eis.csv|1|27|1
ubrig|übrig|01-285-2-III-Eis.csv|2|2|2
möschten|möchten|01-286-2-III-Eis.csv|1|2|1
schmlzt|schmilzt|01-286-2-III-Eis.csv|1|3|1
geteielt|geteilt|01-286-2-III-Eis.csv|1|6|1
frölisch|fröhlich|01-286-2-III-Eis.csv|1|92|1
den|dann|01-287-2-III-Eis.csv|122|651|4
slekten|schleckten|01-287-2-III-Eis.csv|1|2|1
rante|rannte|01-287-2-III-Eis.csv|76|85|76
Frölig|fröhlich|01-287-2-III-Eis.csv|1|92|1
ganse|ganze|01-288-2-III-Eis.csv|7|20|7
Wafel|Waffel|01-288-2-III-Eis.csv|2|3|2
zufriden|zufrieden|01-288-2-III-Eis.csv|15|17|15
ire|ihre|01-289-2-III-Eis.csv|16|23|16
sa|sah|01-298-2-III-Eis.csv|13|46|13
untz|uns|01-298-2-III-Eis.csv|1|3|1
geschtäupat|gestolpert|01-298-2-III-Eis.csv|1|14|1
one|ohne|01-298-2-III-Eis.csv|7|9|7
Eistile|Eisdiele|01-303-2-III-Eis.csv|1|4|1
etbere|Erdbeere|01-303-2-III-Eis.csv|1|5|1
fefaminz|Pfefferminz|01-303-2-III-Eis.csv|1|1|1
Vanele|Vanille|01-303-2-III-Eis.csv|1|4|1
ertbere|Erdbeere|01-303-2-III-Eis.csv|1|5|1
runtagehfafen|runtergefallen|01-303-2-III-Eis.csv|1|28|1
ertberEis|Erdbeereis|01-303-2-III-Eis.csv|1|2|1
VaneleEis|Vanilleeis|01-303-2-III-Eis.csv|1|1|1
gehmensem|gemeinsam|01-303-2-III-Eis.csv|1|3|1
gesuhte|Geschichte|01-303-2-III-Eis.csv|1|14|1
farabredet|verabredet|01-307-2-III-Eis.csv|1|7|1
aulz|als|01-307-2-III-Eis.csv|1|17|1
bezalten|bezahlten|01-307-2-III-Eis.csv|2|2|2
fersuchte|versuchte|01-307-2-III-Eis.csv|5|7|5
abzubkomen|abzubekommen|01-307-2-III-Eis.csv|1|1|1
his|hieß|01-307-2-III-Eis.csv|4|16|4
zwa|zwar|01-307-2-III-Eis.csv|2|3|2
iehr|ihr|01-307-2-III-Eis.csv|1|40|1
reten|retten|01-307-2-III-Eis.csv|4|4|4
wirglich|wirklich|01-307-2-III-Eis.csv|3|9|3
lib|lieb|01-307-2-III-Eis.csv|1|2|1
spangen|sprangen|01-307-2-III-Eis.csv|1|1|1
genomen|genommen|01-310-2-III-Eis.csv|39|41|39
kläfte|kläffte|01-310-2-III-Eis.csv|2|4|2
fil|fiel|01-310-2-III-Eis.csv|6|45|5
krigen|kriegen|01-310-2-III-Eis.csv|7|7|7
abgipt|abgibt|01-310-2-III-Eis.csv|1|1|1
imer-|immer|01-310-2-III-Eis.csv|1|59|1
ken|gehen|01-313-2-III-Eis.csv|2|78|2
Fek|weg|01-313-2-III-Eis.csv|1|94|1
dai|bei|01-313-2-III-Eis.csv|3|16|3
kumt|kommt|01-313-2-III-Eis.csv|1|69|1
Fanken|fangen|01-313-2-III-Eis.csv|1|4|1
fel|fiel|01-313-2-III-Eis.csv|3|45|1
tailen|teilen|01-313-2-III-Eis.csv|1|1|1
fan|waren|01-313-2-III-Eis.csv|3|40|1
küklich|glücklich|01-313-2-III-Eis.csv|1|163|1
stopate|stolperte|01-316-2-III-Eis.csv|1|7|1
Fil|fiel|01-316-2-III-Eis.csv|1|45|1
des|das|01-316-2-III-Eis.csv|3|66|3
basidt|passiert|01-317-2-III-Eis.csv|1|75|1
geffaen|gefallen|01-317-2-III-Eis.csv|1|69|1
geffalen|gefallen|01-317-2-III-Eis.csv|3|69|3
geweit|geweint|01-317-2-III-Eis.csv|1|7|1
gafeurt|gefreut|01-317-2-III-Eis.csv|1|24|1
sit|sie|01-317-2-III-Eis.csv|32|86|1
geffeurt|gefreut|01-317-2-III-Eis.csv|1|24|1
ede|Ende|01-317-2-III-Eis.csv|4|9|1
steulpat|stolpert|01-324-2-III-Eis.csv|1|27|1
una|und|01-326-2-III-Eis.csv|3|106|3
gi|ging|01-326-2-III-Eis.csv|2|19|2
ais|Eis|01-326-2-III-Eis.csv|4|30|3
runaa|runter|01-326-2-III-Eis.csv|1|60|1
waj|zwei|01-326-2-III-Eis.csv|1|2|1
Eissaten|Eissorten|01-327-2-III-Eis.csv|1|1|1
steupate|stolperte|01-327-2-III-Eis.csv|1|7|1
rande|rannte|01-327-2-III-Eis.csv|5|85|5
ncht|nicht|01-327-2-III-Eis.csv|3|135|3
geschaft|geschafft|01-327-2-III-Eis.csv|22|22|22
Trenen|Tränen|01-327-2-III-Eis.csv|10|15|10
stug|Stück|01-327-2-III-Eis.csv|2|7|2
waeiter|weiter|01-327-2-III-Eis.csv|1|17|1
slegten|schleckten|01-327-2-III-Eis.csv|1|2|1
schlegte|schleckte|01-327-2-III-Eis.csv|1|5|1
Kauffen|kaufen|01-328-2-III-Eis.csv|1|6|1
genuch|genug|01-328-2-III-Eis.csv|1|2|1
gelt|Geld|01-328-2-III-Eis.csv|4|5|4
hollen|holen|01-328-2-III-Eis.csv|6|11|6
sii|sie|01-328-2-III-Eis.csv|2|86|2
komt|kommt|01-329-2-III-Eis.csv|54|69|54
moste|möchte|01-329-2-III-Eis.csv|1|14|1
kogel|Kugel|01-329-2-III-Eis.csv|1|3|1
wüt|wird|01-329-2-III-Eis.csv|1|27|1
glüglis|glücklich|01-329-2-III-Eis.csv|1|163|1
glugeis|glücklich|01-329-2-III-Eis.csv|1|163|1
noh|noch|01-329-2-III-Eis.csv|4|15|4
som|zum|01-332-2-III-Eis.csv|1|11|1
ronter|runter|01-332-2-III-Eis.csv|2|60|2
ghen|gehen|01-332-2-III-Eis.csv|3|78|3
stölpert|stolpert|01-332-2-III-Eis.csv|1|27|1
wall|voll|01-332-2-III-Eis.csv|5|23|1
au|auch|01-332-2-III-Eis.csv|6|19|2
hen|hin|01-332-2-III-Eis.csv|2|17|2
ghebt|gebt|01-332-2-III-Eis.csv|1|3|1
Sint|sind|01-338-2-III-Eis.csv|2|66|2
ner|einer|01-338-2-III-Eis.csv|1|9|1
eistile|Eisdiele|01-338-2-III-Eis.csv|1|4|1
tropt|tropft|01-338-2-III-Eis.csv|1|9|1
toroPfen|Tropfen|01-338-2-III-Eis.csv|1|14|1
en|den|01-338-2-III-Eis.csv|7|103|2
beden|Boden|01-338-2-III-Eis.csv|1|9|1
inuber|hinüber|01-338-2-III-Eis.csv|1|3|1
frout|freut|01-338-2-III-Eis.csv|1|42|1
wek|weg|01-338-2-III-Eis.csv|33|94|31
bede|beide|01-339-2-III-Eis.csv|1|5|1
geckauft|gekauft|01-339-2-III-Eis.csv|2|4|2
gechteld|gestellt|01-339-2-III-Eis.csv|1|16|1
trönte|tröste|01-339-2-III-Eis.csv|1|1|1
erdberEis|Erdbeereis|01-339-2-III-Eis.csv|1|2|1
Mänchen|Mädchen|01-340-2-III-Eis.csv|2|32|2
haeit|heißt|01-340-2-III-Eis.csv|3|23|3
kleket|kleckert|01-340-2-III-Eis.csv|1|1|1
waeint|weint|01-340-2-III-Eis.csv|1|67|1
elt|hält|01-340-2-III-Eis.csv|1|24|1
tzufriden|zufrieden|01-340-2-III-Eis.csv|1|17|1
Leken|lecken|01-346-2-III-Eis.csv|2|17|2
Trofft|tropft|01-346-2-III-Eis.csv|1|9|1
fehllt|fällt|01-346-2-III-Eis.csv|1|198|1
durschgedred|durchgedreht|01-346-2-III-Eis.csv|1|1|1
spazirgang|Spaziergang|01-347-2-III-Eis.csv|4|10|4
spziren|spazieren|01-347-2-III-Eis.csv|1|116|1
huuse|Hause|01-347-2-III-Eis.csv|1|14|1
gegange|gegangen|01-347-2-III-Eis.csv|3|57|3
chat|hat|01-355-2-III-Eis.csv|8|131|8
gekugt|gekuckt|01-355-2-III-Eis.csv|8|33|8
Gen|gehen|01-355-2-III-Eis.csv|3|78|3
Feld|fällt|01-355-2-III-Eis.csv|2|198|2
kugt|kuckt|01-355-2-III-Eis.csv|45|152|45
büse|böse|01-355-2-III-Eis.csv|1|2|1
gruklich|glücklich|01-355-2-III-Eis.csv|1|163|1
schmiltzt|schmilzt|01-360-2-III-Eis.csv|1|3|1
steupat|stolpert|01-360-2-III-Eis.csv|1|27|1
stet|steht|01-360-2-III-Eis.csv|21|37|21
Sic|sich|01-369-2-III-Eis.csv|1|55|1
Aein|ein|01-369-2-III-Eis.csv|1|26|1
nac|nach|01-369-2-III-Eis.csv|6|37|6
turft|tropft|01-369-2-III-Eis.csv|1|9|1
trfen|Tropfen|01-369-2-III-Eis.csv|1|14|1
As|Eis|01-369-2-III-Eis.csv|1|30|1
Schtupt|stolpert|01-369-2-III-Eis.csv|1|27|1
tüset|tröstet|01-369-2-III-Eis.csv|1|8|1
ima|immer|01-369-2-III-Eis.csv|3|59|3
Vaitah|weiter|01-369-2-III-Eis.csv|1|17|1
geb|gib|01-369-2-III-Eis.csv|2|7|1
fnüle|fröhlich|01-369-2-III-Eis.csv|1|92|1
wegegangen|weggegangen|01-373-2-III-Eis.csv|2|2|2
vonn|von|01-373-2-III-Eis.csv|1|76|1
derkekt|direkt|01-373-2-III-Eis.csv|1|13|1
iren|ihren|01-378-2-III-Eis.csv|25|38|25
amal|einmal|01-382-2-III-Eis.csv|2|62|2
stehn|stehen|01-382-2-III-Eis.csv|14|16|13
bisin|bisschen|01-382-2-III-Eis.csv|2|57|2
gegben|gegeben|01-382-2-III-Eis.csv|2|6|2
wata|weiter|01-382-2-III-Eis.csv|1|17|1
inen|ihnen|01-382-2-III-Eis.csv|8|7|6
nah|nach|01-382-2-III-Eis.csv|6|37|4
gechischte|Geschichte|01-382-2-III-Eis.csv|1|14|1
spaziren|spazieren|01-383-2-III-Eis.csv|22|116|21
apleken|ablecken|01-383-2-III-Eis.csv|1|2|1
faln|fallen|01-383-2-III-Eis.csv|4|25|4
EisMan|Eismann|01-385-2-III-Eis.csv|1|10|1
Gejen|Gehen|01-385-2-III-Eis.csv|2|2|1
schpazin|spazieren|01-385-2-III-Eis.csv|1|116|1
schtolapt|stolpert|01-385-2-III-Eis.csv|1|27|1
Est|esst|01-385-2-III-Eis.csv|2|8|2
Traurisch|traurig|01-385-2-III-Eis.csv|1|119|1
Gipt|gibt|01-385-2-III-Eis.csv|1|42|1
Ais|Eis|01-385-2-III-Eis.csv|2|30|2
Imer|immer|01-385-2-III-Eis.csv|1|59|1
Gejen|gehen|01-385-2-III-Eis.csv|2|78|1
schpasin|spazieren|01-385-2-III-Eis.csv|1|116|1
einmol|einmal|01-387-2-III-Eis.csv|1|62|1
metchen|Mädchen|01-387-2-III-Eis.csv|2|32|2
hiesen|hießen|01-387-2-III-Eis.csv|1|1|1
ferlezt|verletzt|01-387-2-III-Eis.csv|1|7|1
fäld|fällt|01-396-2-III-Eis.csv|6|198|6
Parg|Park|01-396-2-III-Eis.csv|2|15|2
sparziren|spazieren|01-396-2-III-Eis.csv|4|116|4
Dar|Da|01-396-2-III-Eis.csv|17|20|11
Eiswargen|Eiswagen|01-396-2-III-Eis.csv|1|3|1
biesjen|bisschen|01-396-2-III-Eis.csv|1|57|1
lert|leckt|01-396-2-III-Eis.csv|7|42|1
Plölzlich|Plötzlich|01-396-2-III-Eis.csv|4|117|4
raurich|traurig|01-396-2-III-Eis.csv|1|119|1
helte|Hälfte|01-396-2-III-Eis.csv|1|3|1
Hollen|holen|01-397-2-III-Eis.csv|1|11|1
wiell|will|01-397-2-III-Eis.csv|2|157|2
nemt|nehmt|01-397-2-III-Eis.csv|9|10|9
sakte|sagte|01-397-2-III-Eis.csv|7|39|7
Jahr|Ja|01-397-2-III-Eis.csv|2|5|2
wielzt|willst|01-397-2-III-Eis.csv|1|5|1
Gipst|gibst|01-397-2-III-Eis.csv|1|2|1
enmal|einmal|01-397-2-III-Eis.csv|1|62|1
abr|aber|01-397-2-III-Eis.csv|3|60|3
ferkeufer|Verkäufer|01-399-2-III-Eis.csv|1|3|1
angekukt|angekuckt|01-399-2-III-Eis.csv|4|6|4
Wolte|wollte|01-399-2-III-Eis.csv|3|201|3
gelekt|geleckt|01-399-2-III-Eis.csv|2|4|2
im|Ihm|01-399-2-III-Eis.csv|60|1|1
hatz|hats|01-399-2-III-Eis.csv|2|4|2
geschmekt|geschmeckt|01-399-2-III-Eis.csv|1|1|1
Schnel|schnell|01-399-2-III-Eis.csv|5|76|2
hingerant|hingerannt|01-399-2-III-Eis.csv|1|1|1
Apgegeben|abgegeben|01-399-2-III-Eis.csv|1|7|1
getruken|getrunken|01-405-2-III-Eis.csv|1|1|1
seineem|seinem|01-405-2-III-Eis.csv|1|1|1
abgegben|abgegeben|01-405-2-III-Eis.csv|1|7|1
sin|sind|01-405-2-III-Eis.csv|19|66|13
Hlten|holten|01-412-2-III-Eis.csv|2|2|1
grose|große|01-412-2-III-Eis.csv|2|2|2
kleterGerüst|Klettergerüst|01-412-2-III-Eis.csv|1|2|1
Stelte|stellte|01-412-2-III-Eis.csv|1|5|1
Stolpate|stolperte|01-412-2-III-Eis.csv|1|7|1
SaKte|sagte|01-412-2-III-Eis.csv|1|39|1
hir|hier|01-412-2-III-Eis.csv|52|55|50
Krikst|kriegst|01-412-2-III-Eis.csv|1|8|1
sane|seine|01-413-2-III-Eis.csv|2|4|2
water|weiter|01-413-2-III-Eis.csv|3|17|3
spatziet|spaziert|01-413-2-III-Eis.csv|1|1|1
vollte|wollte|01-413-2-III-Eis.csv|2|201|2
unterweks|unterwegs|01-414-2-III-Eis.csv|3|6|3
ei|Eis|01-414-2-III-Eis.csv|5|30|1
tropht|tropft|01-414-2-III-Eis.csv|1|9|1
uhmgeckbt|umgekippt|01-414-2-III-Eis.csv|1|2|1
Eiswahrenstand|Eiswarenstand|01-417-2-III-Eis.csv|1|1|1
belte|bellte|01-417-2-III-Eis.csv|60|82|60
WeiJel|weil|01-418-2-III-Eis.csv|1|82|1
Hingefalen|hingefallen|01-418-2-III-Eis.csv|1|11|1
tiaurich|traurig|01-418-2-III-Eis.csv|1|119|1
weiel|weil|01-418-2-III-Eis.csv|8|82|8
Ken|kein|01-418-2-III-Eis.csv|1|1|1
Ap|ab|01-418-2-III-Eis.csv|2|30|2
fel|fällt|01-422-2-III-Eis.csv|3|198|2
wa|was|01-422-2-III-Eis.csv|30|15|3
Siend|sind|01-427-2-III-Eis.csv|1|66|1
Gchtoipat|gestolpert|01-427-2-III-Eis.csv|1|14|1
runagalen|runtergefallen|01-427-2-III-Eis.csv|1|28|1
getalt|geteilt|01-427-2-III-Eis.csv|1|6|1
bein|beim|01-443-2-III-Eis.csv|4|4|3
nahase|nachhause|01-443-2-III-Eis.csv|2|10|2
traufiech|traurig|01-443-2-III-Eis.csv|1|119|1
drausen|draußen|01-445-2-III-Eis.csv|54|74|54
spatziren|spazieren|01-445-2-III-Eis.csv|11|116|11
gluk|Glück|01-445-2-III-Eis.csv|2|18|2
gestolbert|gestolpert|01-445-2-III-Eis.csv|1|14|1
Freind|Freund|01-445-2-III-Eis.csv|1|21|1
einein|einen|01-445-2-III-Eis.csv|1|11|1
auser|außer|01-455-2-III-Eis.csv|7|10|7
beckommen|bekommen|01-455-2-III-Eis.csv|3|31|3
weck|weg|01-455-2-III-Eis.csv|26|94|26
dannach|danach|01-459-2-III-Eis.csv|11|21|11
Sain|sein|01-459-2-III-Eis.csv|1|20|1
ain|ein|01-459-2-III-Eis.csv|3|26|3
geJn|gehen|01-462-2-III-Eis.csv|1|78|1
Esen|essen|01-462-2-III-Eis.csv|6|14|1
Ferbredeten|verabredeten|01-463-2-III-Eis.csv|1|2|1
pak|Park|01-463-2-III-Eis.csv|2|15|2
hunt|Hund|01-463-2-III-Eis.csv|6|16|6
pfalen|fallen|01-463-2-III-Eis.csv|1|25|1
gut|guckt|01-463-2-III-Eis.csv|4|49|4
bann|dann|01-463-2-III-Eis.csv|3|651|3
Ler|leer|01-463-2-III-Eis.csv|1|3|1
frülhoch|fröhlich|01-465-2-III-Eis.csv|1|92|1
bai|bei|01-468-2-III-Eis.csv|2|16|1
komen|kommen|01-468-2-III-Eis.csv|12|17|12
est|esst|01-468-2-III-Eis.csv|6|8|4
trpfen|Tropfen|01-471-2-III-Eis.csv|1|14|1
gantz|ganz|01-474-2-III-Eis.csv|6|48|6
vil|fiel|01-474-2-III-Eis.csv|1|45|1
vrakte|fragte|01-474-2-III-Eis.csv|1|11|1
weite|weinte|01-474-2-III-Eis.csv|10|11|7
zuvriden|zufrieden|01-474-2-III-Eis.csv|1|17|1
Eistrofen|Eistropfen|01-486-2-III-Eis.csv|1|2|1
vält|fällt|01-486-2-III-Eis.csv|1|198|1
val|weil|01-486-2-III-Eis.csv|2|82|2
irn|ihren|01-486-2-III-Eis.csv|1|38|1
gaze|ganz|01-486-2-III-Eis.csv|3|48|2
ihma|immer|01-486-2-III-Eis.csv|1|59|1
nor|noch|01-486-2-III-Eis.csv|1|15|1
gülisch|glücklich|01-486-2-III-Eis.csv|1|163|1
Freud|Freund|01-486-2-III-Eis.csv|7|21|2
var|war|01-486-2-III-Eis.csv|2|109|2
Geschte|Geschichte|01-486-2-III-Eis.csv|1|14|1
aiswargen|Eiswagen|01-489-2-III-Eis.csv|1|3|1
schtolpert|stolpert|01-489-2-III-Eis.csv|1|27|1
vam|vom|01-489-2-III-Eis.csv|1|16|1
teite|teilte|01-491-2-III-Eis.csv|1|2|1
hunde-|Hunde|01-492-2-III-Eis.csv|1|1|1
stellte-|stellte|01-492-2-III-Eis.csv|1|5|1
HodogStand|Hotdogstand|01-493-2-III-Eis.csv|2|2|2
Hodogs|Hotdogs|01-493-2-III-Eis.csv|1|1|1
gigessen|gegessen|01-493-2-III-Eis.csv|2|21|2
ferletzt|verletzt|01-493-2-III-Eis.csv|3|7|3
Hodog|Hotdog|01-493-2-III-Eis.csv|1|1|1
leuft|läuft|01-497-2-III-Eis.csv|27|45|27
gehkomen|gekommen|01-500-2-III-Eis.csv|1|26|1
Dannach|Danach|01-500-2-III-Eis.csv|10|18|8
sröstet|tröstet|01-500-2-III-Eis.csv|1|8|1
Auf-|Auf|02-005-2-IV-Weg.csv|1|4|1
siet|sieht|02-005-2-IV-Weg.csv|54|159|50
Loli|Lolli|02-005-2-IV-Weg.csv|113|259|113
wan|wann|02-006-2-IV-Weg.csv|5|3|3
voantas|woanders|02-006-2-IV-Weg.csv|1|1|1
fatet|wartet|02-006-2-IV-Weg.csv|1|67|1
Telefoniret|telefoniert|02-006-2-IV-Weg.csv|1|13|1
Telefonirt|telefoniert|02-006-2-IV-Weg.csv|2|13|2
sakt|sagt|02-006-2-IV-Weg.csv|11|52|11
isch|ich|02-006-2-IV-Weg.csv|4|11|3
sit|sieht|02-006-2-IV-Weg.csv|32|159|28
hengt|hängt|02-012-2-IV-Weg.csv|93|158|93
Hte|Hatte|02-012-2-IV-Weg.csv|1|1|1
gsagt|gesagt|02-012-2-IV-Weg.csv|2|37|2
Okey|Okay|02-012-2-IV-Weg.csv|19|22|17
brings|bringst|02-012-2-IV-Weg.csv|1|3|1
tu|du|02-012-2-IV-Weg.csv|8|14|8
geduldigt|geduldig|02-012-2-IV-Weg.csv|1|1|1
For|vor|02-012-2-IV-Weg.csv|5|66|3
alz|als|02-012-2-IV-Weg.csv|6|17|6
Gekomen|gekommen|02-012-2-IV-Weg.csv|1|26|1
ht|hat|02-012-2-IV-Weg.csv|7|131|7
abhaun|abhauen|02-012-2-IV-Weg.csv|1|3|1
FuterNapf|Futternapf|02-012-2-IV-Weg.csv|1|7|1
Wa|war|02-012-2-IV-Weg.csv|1|109|1
Fro|froh|02-012-2-IV-Weg.csv|6|35|5
Ferschwundene|verschwundene|02-025-2-IV-Weg.csv|2|14|2
weis|weiß|02-025-2-IV-Weg.csv|23|30|23
aussied|aussieht|02-025-2-IV-Weg.csv|1|5|1
ligen|liegen|02-025-2-IV-Weg.csv|6|6|5
aufgehhängt|aufgehängt|02-025-2-IV-Weg.csv|1|15|1
sehtzt|setzt|02-025-2-IV-Weg.csv|2|20|2
Stieft|Stift|02-025-2-IV-Weg.csv|6|24|6
vartet|wartet|02-025-2-IV-Weg.csv|3|67|3
dies|bis|02-025-2-IV-Weg.csv|1|21|1
Anuft|anruft|02-025-2-IV-Weg.csv|1|9|1
wem|wenn|02-025-2-IV-Weg.csv|1|46|1
aufSchreiden|aufschreiben|02-025-2-IV-Weg.csv|1|1|1
dei|bei|02-025-2-IV-Weg.csv|5|16|5
im|ihm|02-025-2-IV-Weg.csv|60|61|58
Loll|Lolli|02-025-2-IV-Weg.csv|1|259|1
mall|mal|02-025-2-IV-Weg.csv|17|19|15
ferschwundene|verschwundene|02-026-2-IV-Weg.csv|3|14|3
suchd|sucht|02-026-2-IV-Weg.csv|1|11|1
henkt|hängt|02-026-2-IV-Weg.csv|31|158|31
setel|Zettel|02-026-2-IV-Weg.csv|1|16|1
su|zu|02-026-2-IV-Weg.csv|7|18|7
umamen|umarmen|02-026-2-IV-Weg.csv|9|15|9
Hate|hatte|02-028-2-IV-Weg.csv|8|427|8
wor|war|02-028-2-IV-Weg.csv|5|109|3
micht|nicht|02-028-2-IV-Weg.csv|1|135|1
Hote|hatte|02-028-2-IV-Weg.csv|1|427|1
ssurükgeden|zurückgeben|02-028-2-IV-Weg.csv|1|1|1
Hot|hat|02-028-2-IV-Weg.csv|2|131|2
luch|Lutscher|02-028-2-IV-Weg.csv|1|56|1
klept|klebt|02-029-2-IV-Weg.csv|3|9|3
jetztt|jetzt|02-029-2-IV-Weg.csv|1|75|1
geschek|Geschenk|02-029-2-IV-Weg.csv|1|21|1
überalle|überall|02-031-2-IV-Weg.csv|1|35|1
fienet|findet|02-031-2-IV-Weg.csv|1|5|1
trene|Träne|02-031-2-IV-Weg.csv|1|2|1
nachrich|Nachricht|02-031-2-IV-Weg.csv|1|4|1
wida|wieder|02-031-2-IV-Weg.csv|6|207|6
ferschwunde|verschwundene|02-037-2-IV-Weg.csv|1|14|1
ferschwunden|verschwunden|02-037-2-IV-Weg.csv|20|41|20
Reihn|rein|02-037-2-IV-Weg.csv|1|8|1
Tiesch|Tisch|02-037-2-IV-Weg.csv|1|6|1
Fülehr|Füller|02-037-2-IV-Weg.csv|1|18|1
speter|später|02-037-2-IV-Weg.csv|15|32|15
Glüklicher|glücklicher|02-037-2-IV-Weg.csv|1|2|1
lolie|Lolli|02-040-2-IV-Weg.csv|4|259|4
Postas|Posters|02-045-2-IV-Weg.csv|6|8|6
fur|für|02-045-2-IV-Weg.csv|9|16|5
Glucklich|glücklich|02-045-2-IV-Weg.csv|4|163|4
