|original|corrected|filename|freq_ori|freq_cor|freq_tup|unchanged_original|suggestions
190|taeilt|teilt|01-064-2-III-Eis.csv|1|6|1|taeilt|['teilt']
191|dan|dann|01-064-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
192|nimt|nimmt|01-065-2-III-Eis.csv|45|56|44|nimt|['nimmt', 'niet', 'nimm', 'Zimt']
193|Vanile|Vanille|01-065-2-III-Eis.csv|1|4|1|Vanile|['Vanille', 'Vandale']
194|Erdbere|Erdbeere|01-065-2-III-Eis.csv|2|5|2|Erdbere|['Erdrebe', 'Erdbeere', 'Erdbiere', 'Erdberge', 'Erberde', 'Erderbe', 'Erdeber', 'Erdbern', 'Erdberg', 'Erobere', 'Eroberer', 'Beredtere', 'Berede']
195|nimt|nimmt|01-065-2-III-Eis.csv|45|56|44|nimt|['nimmt', 'niet', 'nimm', 'Zimt']
196|Valtmeister|Waldmeister|01-065-2-III-Eis.csv|1|1|1|Valtmeister|['Faltmeister', 'Kaltmeister', 'Allermeister', 'Malermeister', 'Stallmeister', 'Allermeist']
197|Erdbere|Erdbeere|01-065-2-III-Eis.csv|2|5|2|Erdbere|['Erdrebe', 'Erdbeere', 'Erdbiere', 'Erdberge', 'Erberde', 'Erderbe', 'Erdeber', 'Erdbern', 'Erdberg', 'Erobere', 'Eroberer', 'Beredtere', 'Berede']
198|sackt|sagt|01-065-2-III-Eis.csv|6|52|6|sackt|
199|pas|pass|01-065-2-III-Eis.csv|8|10|8|pas|['Opas', 'las', 'das', 'was', 'Aas', 'Gas', 'Papas', 'Pass']
200|gefalen|gefallen|01-065-2-III-Eis.csv|50|69|50|gefalen|['gefallen', 'Gefallen', 'gefalzten', 'gefalle', 'gefangen']
201|sackt|sagt|01-065-2-III-Eis.csv|6|52|6|sackt|
202|ide|Idee|01-065-2-III-Eis.csv|12|34|12|ide|['IDE', 'die', 'de', 'Eide', 'ade', 'öde', 'Ode', 'Ude', 'Bde', 'i de']
203|tud|tut|01-065-2-III-Eis.csv|1|6|1|tud|['tut', 'tu', 'tue', 'tun', 'lud', 'Sud', 'tu d']
204|helfte|Hälfte|01-065-2-III-Eis.csv|2|3|2|helfte|['elfte', 'hefte', 'helfe', 'helft', 'hellte', 'h elfte', 'helft e', 'Hefte']
205|van|von|01-065-2-III-Eis.csv|4|76|4|van|
206|reinn|rein|01-065-2-III-Eis.csv|1|8|1|reinn|['rein', 'reinen', 'rinne', 'reine', 'rein n', 'Innerei', 'Innere']
207|si|sie|01-065-2-III-Eis.csv|51|86|46|si|['sie', 'i', 's', 'sei', 'so', 'pi', 'xi', 'Ei', 'Hi', 's i']
208|sinnd|sind|01-065-2-III-Eis.csv|1|66|1|sinnd|['sinnt', 'sind', 'sinne']
209|dan|dann|01-065-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
210|si|sie|01-065-2-III-Eis.csv|51|86|46|si|['sie', 'i', 's', 'sei', 'so', 'pi', 'xi', 'Ei', 'Hi', 's i']
211|Vun|Und|01-073-2-III-Eis.csv|1|11|1|Vun|['Nun', 'Tun', 'Sun', 'Run', 'Van', 'Von']
212|jerz|jetzt|01-073-2-III-Eis.csv|1|75|1|jerz|['Nerz', 'Terz', 'Merz', 'Herz', '-erz', 'jeher']
213|gehin|gehen|01-073-2-III-Eis.csv|1|78|1|gehin|['gehen', 'geh in', 'geh-in', 'gehinkt', 'hingehe', 'hinlege', 'eingehe']
214|eina|einer|01-073-2-III-Eis.csv|4|9|4|eina|['ein', 'eine', 'eins', 'eint', 'Nina', 'Tina', 'Gina', 'ein-', 'ein a']
215|fälen|fallen|01-073-2-III-Eis.csv|1|25|1|fälen|['fällen', 'Sälen', 'Fällen', 'fälle']
216|schin|schön|01-073-2-III-Eis.csv|2|5|2|schin|['schien', 'schon', 'schön']
217|runt|runter|01-073-2-III-Eis.csv|2|60|2|runt|['rund', 'raunt', 'ruht', 'bunt', 'ruft']
218|Dan|Dann|01-073-2-III-Eis.csv|188|197|185|Dan|['An', 'Dank', 'Ran', 'Don', 'Man', 'Van', 'San', 'Jan', 'Pan', 'Fan', 'Da', 'Dann', 'Dran', 'Den', 'Das', 'Dar', 'D an', 'Da n']
219|schdolpak|stolpert|01-073-2-III-Eis.csv|1|27|1|schdolpak|['Tolpatsch']
220|irh|ihr|01-073-2-III-Eis.csv|2|40|2|irh|['ihr', 'irr', 'ich']
221|ist|isst|01-073-2-III-Eis.csv|55|57|54|ist|
222|isst|ist|01-073-2-III-Eis.csv|5|33|5|isst|
223|ser|sehr|01-073-2-III-Eis.csv|44|67|44|ser|['sehr', 'er', 'User', 'sei', 'der', 'per', 'her', 'wer', 's er']
224|taurisch|traurig|01-073-2-III-Eis.csv|1|119|1|taurisch|['taufrisch', 'Tausch']
225|fürlich|fröhlich|01-073-2-III-Eis.csv|1|92|1|fürlich|['füglich', 'figürlich', 'fürstlich']
226|ist|isst|01-073-2-III-Eis.csv|55|57|54|ist|
227|tild|teilt|01-073-2-III-Eis.csv|1|6|1|tild|['mild', 'wild', 'Bild', 'Wild', 'Tilde']
228|gehn|gehen|01-073-2-III-Eis.csv|20|78|20|gehn|['gen', 'geh', 'gehen', 'gehe', 'gern', 'geht', 'zehn', 'geh n']
229|Glüklich|glücklich|01-073-2-III-Eis.csv|7|163|7|Glüklich|['Glücklich', 'Kläglich']
230|spatzieren|spazieren|01-074-2-III-Eis.csv|19|116|19|spatzieren|['spazieren', 'spazierten', 'platzieren', 'Platzieren', 'strapazieren', 'Spalieren']
231|glüklich|glücklich|01-074-2-III-Eis.csv|54|163|54|glüklich|['glücklich', 'kläglich']
232|gekrigt|gekriegt|01-075-2-III-Eis.csv|6|15|6|gekrigt|['gekriegt']
233|Aba|Aber|01-075-2-III-Eis.csv|12|19|12|Aba|['Alba', 'Abi', 'Abt', 'Abo', 'Ada', 'Ab', 'Ab a']
234|ban|dann|01-075-2-III-Eis.csv|3|651|3|ban|['bahn', 'an', 'band', 'bang', 'bin', 'ran', 'bar', 'bat', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'b an']
235|kaput|kaputt|01-075-2-III-Eis.csv|88|126|88|kaput|['kaut', 'kaputt', 'kappt']
236|dan|dann|01-075-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
237|ausgeruscht|ausgerutscht|01-075-2-III-Eis.csv|1|9|1|ausgeruscht|['ausgerutscht', 'ausgetauscht', 'ausgereicht', 'ausgeruht', 'ausgerichtet']
238|runba|runter|01-075-2-III-Eis.csv|1|60|1|runba|['unbar', 'unnennbar']
239|gegan|gegangen|01-075-2-III-Eis.csv|6|57|6|gegan|['gegen', 'getan', 'gegangen', 'anlege']
240|Dan|Dann|01-075-2-III-Eis.csv|188|197|185|Dan|['An', 'Dank', 'Ran', 'Don', 'Man', 'Van', 'San', 'Jan', 'Pan', 'Fan', 'Da', 'Dann', 'Dran', 'Den', 'Das', 'Dar', 'D an', 'Da n']
241|runda|runter|01-075-2-III-Eis.csv|4|60|4|runda|['rund', 'runde', 'rund-', 'rund a', 'Ruanda']
242|gefalen|gefallen|01-075-2-III-Eis.csv|50|69|50|gefalen|['gefallen', 'Gefallen', 'gefalzten', 'gefalle', 'gefangen']
243|hate|hatte|01-075-2-III-Eis.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
244|gessen|gegessen|01-075-2-III-Eis.csv|1|21|1|gessen|['essen', 'gossen', 'dessen', 'messen', 'kessen', 'wessen', 'Messen', 'Hessen', '-essen', 'g essen', 'genössen', 'Genossen', 'Genesen', 'genesen']
245|Dan|Dann|01-075-2-III-Eis.csv|188|197|185|Dan|['An', 'Dank', 'Ran', 'Don', 'Man', 'Van', 'San', 'Jan', 'Pan', 'Fan', 'Da', 'Dann', 'Dran', 'Den', 'Das', 'Dar', 'D an', 'Da n']
246|hate|hatte|01-075-2-III-Eis.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
247|fon|von|01-075-2-III-Eis.csv|63|76|61|fon|['von', 'Ion', 'Ton', 'Don', 'Bon', 'Xon', 'Äon', 'Font']
248|hate|hatte|01-075-2-III-Eis.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
249|bisjen|bisschen|01-075-2-III-Eis.csv|3|57|3|bisjen|['bissen', 'Bissen']
250|dan|dann|01-075-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
251|hate|hatte|01-075-2-III-Eis.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
252|jeda|jeder|01-075-2-III-Eis.csv|4|6|4|jeda|['jede', 'je da']
253|bisjen|bisschen|01-075-2-III-Eis.csv|3|57|3|bisjen|['bissen', 'Bissen']
254|jeda|jeder|01-075-2-III-Eis.csv|4|6|4|jeda|['jede', 'je da']
255|wil|will|01-077-2-III-Eis.csv|95|157|95|wil|['weil', 'will', 'wild', 'wie', 'wir', 'Nil', 'Willi']
256|fon|von|01-077-2-III-Eis.csv|63|76|61|fon|['von', 'Ion', 'Ton', 'Don', 'Bon', 'Xon', 'Äon', 'Font']
257|weit|weint|01-077-2-III-Eis.csv|3|67|1|weit|
258|glülisch|glücklich|01-077-2-III-Eis.csv|2|163|2|glülisch|['gallisch']
259|wal|weil|01-077-2-III-Eis.csv|23|82|22|wal|['Wal', '-wal', 'was', 'aal', 'war', 'mal', 'Aal', 'Ral', 'Tal', 'Mal']
260|fon|von|01-077-2-III-Eis.csv|63|76|61|fon|['von', 'Ion', 'Ton', 'Don', 'Bon', 'Xon', 'Äon', 'Font']
261|ruter|runter|01-077-2-III-Eis.csv|4|60|4|ruter|['runter', 'roter', 'guter', 'röter', 'Euter', 'Puter', 'Rute', 'Reuter']
262|teiel|teil|01-077-2-III-Eis.csv|1|1|1|teiel|['teil', 'teile', 'eitel']
263|sit|ist|01-077-2-III-Eis.csv|32|33|2|sit|['ist', 'seit', 'sie', 'mit', 'fit', 'sät', 'Hit', 'Bit', 'Kit', 'sitzt']
264|glülisch|glücklich|01-077-2-III-Eis.csv|2|163|2|glülisch|['gallisch']
265|Hart|hat|01-077-2-III-Eis.csv|1|131|1|Hart|
266|bekomen|bekommen|01-077-2-III-Eis.csv|19|31|18|bekomen|['bekommen', 'bekamen', 'bekämen', 'bekomme', 'beklommen', 'benommen', 'kommen']
267|sint|sind|01-088-2-III-Eis.csv|20|66|20|sint|['sind', 'sinnt', 'singt', 'sinkt', 'eint', 'sing']
268|EisStant|Eisstand|01-088-2-III-Eis.csv|2|8|2|EisStant|['Eisstand', 'Eisstaat', 'Eisstart', 'Eisstadt', 'Eisstunt', 'Eisspant']
269|sint|sind|01-088-2-III-Eis.csv|20|66|20|sint|['sind', 'sinnt', 'singt', 'sinkt', 'eint', 'sing']
270|dan|dann|01-088-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
271|dan|dann|01-088-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
272|dan|dann|01-088-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
273|getroft|getropft|01-088-2-III-Eis.csv|1|2|1|getroft|['getropft', 'getrost', 'getroffen', 'getrottet']
274|dan|dann|01-088-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
275|dan|dann|01-088-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
276|felt|fällt|01-088-2-III-Eis.csv|93|198|90|felt|['fehlt', 'fielt', 'feilt', 'elft', 'fest', 'fett', 'fegt', 'Welt', 'Zelt']
277|si|sie|01-088-2-III-Eis.csv|51|86|46|si|['sie', 'i', 's', 'sei', 'so', 'pi', 'xi', 'Ei', 'Hi', 's i']
278|dan|dann|01-088-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
279|fersucht|versucht|01-088-2-III-Eis.csv|29|43|29|fersucht|['ersucht', 'Ufersucht', 'versucht', 'f ersucht', 'feucht']
280|esen|essen|01-088-2-III-Eis.csv|22|14|12|esen|['essen', 'lesen', 'Lesen', 'Besen', 'Wesen', 'eben', 'äsen', 'Ösen']
281|dan|dann|01-088-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
282|Had|hat|01-088-2-III-Eis.csv|1|131|1|Had|['Ad', 'Hd', 'Hand', 'Hai', 'Hab', 'Rad', 'Bad', 'Hat', 'Hau', 'H ad']
283|gegesch|gegessen|01-088-2-III-Eis.csv|1|21|1|gegesch|['geschehe', 'geschah', 'geschähe', 'Geschoss']
284|si|sie|01-090-2-III-Eis.csv|51|86|46|si|['sie', 'i', 's', 'sei', 'so', 'pi', 'xi', 'Ei', 'Hi', 's i']
285|gen|gehen|01-090-2-III-Eis.csv|31|78|31|gen|
286|frölich|fröhlich|01-090-2-III-Eis.csv|51|92|51|frölich|['fröhlich', 'freilich']
287|aufsten|Aufstehen|01-090-2-III-Eis.csv|1|1|1|aufsten|['aufstehen', 'aufstauten', 'aufstauen', 'Aufstellen']
288|giebt|gibt|01-090-2-III-Eis.csv|16|42|15|giebt|['gibt', 'biegt', 'gebt', 'siebt', 'riebt', 'giert', 'liebt', 'gießt']
289|sig|sie|01-090-2-III-Eis.csv|1|86|1|sig|['sing', 'sie', 'sag', 'sog', 'Sigi']
290|frölich|fröhlich|01-090-2-III-Eis.csv|51|92|51|frölich|['fröhlich', 'freilich']
291|wiel|will|01-097-2-III-Eis.csv|52|157|47|wiel|['weil', 'wie', 'wies', 'will', 'fiel', 'viel', 'ziel', 'Siel', 'Kiel', 'Ziel', 'wie l', 'Wiesel']
292|unden|unten|01-097-2-III-Eis.csv|2|5|2|unden|['unten', 'runden', 'munden', 'wunden', 'Runden', 'Hunden', 'Bunden', 'Funden', 'Kunden', 'Wunden', 'enden', 'unken', 'Enden', 'Anden']
293|kaput|kaputt|01-097-2-III-Eis.csv|88|126|88|kaput|['kaut', 'kaputt', 'kappt']
294|Schlekt|schleckt|01-097-2-III-Eis.csv|1|4|1|Schlekt|['Schlecht', 'Schleckt']
295|steupert|stolpert|01-097-2-III-Eis.csv|1|27|1|steupert|['steuert', 'Steuer']
296|geteit|geteilt|01-097-2-III-Eis.csv|1|6|1|geteit|['geteilt', 'gefeit', 'geleitet', 'geleite', 'gekittet', 'gesittet']
297|sient|sind|01-097-2-III-Eis.csv|4|66|3|sient|['niest', 'sinnt', 'dient', 'siegt', 'sieht', 'siebt', 'siebent']
298|glüklisch|glücklich|01-097-2-III-Eis.csv|1|163|1|glüklisch|['glücklich']
299|gehn|gehen|01-102-2-III-Eis.csv|20|78|20|gehn|['gen', 'geh', 'gehen', 'gehe', 'gern', 'geht', 'zehn', 'geh n']
300|üüber|über|01-102-2-III-Eis.csv|1|35|1|üüber|['über', 'ü über']
301|fräut|freut|01-102-2-III-Eis.csv|1|42|1|fräut|['freut', 'fräst']
302|eIu|Eis|01-102-2-III-Eis.csv|1|30|1|eIu|['ein', 'Ei']
303|ruhr|Ruhe|01-102-2-III-Eis.csv|1|1|1|ruhr|['Ruhr', '-ruhr', 'ruhe', 'ruht', 'fuhr', '-uhr']
304|wil|will|01-105-2-III-Eis.csv|95|157|95|wil|['weil', 'will', 'wild', 'wie', 'wir', 'Nil', 'Willi']
305|ach|auch|01-105-2-III-Eis.csv|1|19|1|ach|
306|felt|fällt|01-105-2-III-Eis.csv|93|198|90|felt|['fehlt', 'fielt', 'feilt', 'elft', 'fest', 'fett', 'fegt', 'Welt', 'Zelt']
307|frist|frisst|01-105-2-III-Eis.csv|30|38|30|frist|['frisst', 'Frist', 'freist', 'friste', '-frist', 'friss', 'trist', 'fräst']
308|hingfallen|hingefallen|01-105-2-III-Eis.csv|1|11|1|hingfallen|['hinfallen', 'hingefallen', 'Singfallen', 'Ringfallen', 'hing fallen', 'hing-fallen', 'hineingefallen', 'hineinfallen', 'hinzufallen', 'hinausfallen']
309|runtergefalen|runtergefallen|01-108-2-III-Eis.csv|12|28|12|runtergefalen|['heruntergefallen', 'heruntergefahren', 'herunterfallen', 'heruntergeladen']
310|wider|wieder|01-108-2-III-Eis.csv|178|207|178|wider|
311|samelt|sammelt|01-108-2-III-Eis.csv|1|2|1|samelt|['sammelt', 'stammelt', 'seltsam']
312|gehn|gehen|01-110-2-III-Eis.csv|20|78|20|gehn|['gen', 'geh', 'gehen', 'gehe', 'gern', 'geht', 'zehn', 'geh n']
313|jeda|jeder|01-110-2-III-Eis.csv|4|6|4|jeda|['jede', 'je da']
314|krikt|kriegt|01-110-2-III-Eis.csv|8|51|8|krikt|['Kritik']
315|dan|dann|01-110-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
316|gehn|gehen|01-110-2-III-Eis.csv|20|78|20|gehn|['gen', 'geh', 'gehen', 'gehe', 'gern', 'geht', 'zehn', 'geh n']
317|si|sie|01-110-2-III-Eis.csv|51|86|46|si|['sie', 'i', 's', 'sei', 'so', 'pi', 'xi', 'Ei', 'Hi', 's i']
318|leken|lecken|01-110-2-III-Eis.csv|14|17|14|leken|['lenken', 'lecken', 'ekeln', 'lenke', 'lesen', 'legen', 'leben', 'Lenken', 'Lecken', 'keilen']
319|irem|ihrem|01-110-2-III-Eis.csv|11|13|11|irem|['irrem', 'ihrem', 'Krem', 'Ire']
320|feld|fällt|01-110-2-III-Eis.csv|11|198|11|feld|['Feld', '-feld', 'feld-', 'Geld', 'Held']
321|feld|fällt|01-110-2-III-Eis.csv|11|198|11|feld|['Feld', '-feld', 'feld-', 'Geld', 'Held']
322|dan|dann|01-110-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
323|töst|tröstet|01-110-2-III-Eis.csv|1|8|1|töst|['döst', 'tönst', 'tönt', 'tost', 'löst', 'tust']
324|dan|dann|01-110-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
325|gipt|gibt|01-110-2-III-Eis.csv|18|42|18|gipt|['gilt', 'gibt', 'Gips']
326|ine|eine|01-110-2-III-Eis.csv|2|9|1|ine|['nie', 'in', 'eine', 'inne', 'Mine', 'ein', 'ins', 'in e']
327|eiskuge|Eiskugel|01-110-2-III-Eis.csv|1|1|1|eiskuge|['eisige']
328|dan|dann|01-110-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
329|leken|lecken|01-110-2-III-Eis.csv|14|17|14|leken|['lenken', 'lecken', 'ekeln', 'lenke', 'lesen', 'legen', 'leben', 'Lenken', 'Lecken', 'keilen']
330|u|und|01-110-2-III-Eis.csv|5|106|2|u|
331|eisman|Eismann|01-111-2-III-Eis.csv|4|10|4|eisman|['Talisman']
332|schläkte|schleckte|01-111-2-III-Eis.csv|1|5|1|schläkte|['schleckte', 'Schlächter', 'schlackte', 'schluckte']
333|stolpate|stolperte|01-111-2-III-Eis.csv|3|7|3|stolpate|['stolperte', 'Stolpe']
334|we|weh|01-111-2-III-Eis.csv|4|4|4|we|['weh', 'e', 'w', 'wie', 'wen', 'wer', 'weg', 'wem', 'web', 'Uwe', 'je', 'wo', 'de', 'He', 'w e']
335|glüklich|glücklich|01-111-2-III-Eis.csv|54|163|54|glüklich|['glücklich', 'kläglich']
336|zusamen|zusammen|01-111-2-III-Eis.csv|36|44|36|zusamen|['zusammen', 'zusagen', 'zusahen']
337|glüklich|glücklich|01-111-2-III-Eis.csv|54|163|54|glüklich|['glücklich', 'kläglich']
338|dan|dann|01-113-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
339|dan|dann|01-113-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
340|stolpat|stolpert|01-113-2-III-Eis.csv|9|27|9|stolpat|['Tolpatsch']
341|üba|über|01-113-2-III-Eis.csv|7|35|7|üba|['übe', 'übt']
342|dan|dann|01-113-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
343|cemast|zermatscht|01-113-2-III-Eis.csv|1|1|1|cemast|['Cembalist']
344|gipt|gibt|01-113-2-III-Eis.csv|18|42|18|gipt|['gilt', 'gibt', 'Gips']
345|ap|ab|01-113-2-III-Eis.csv|26|30|26|ap|['p', 'a', 'Kap', 'an', 'ad', 'au', 'am', 'ab', 'kp', 'aß', 'a p', 'API']
346|zusamen|zusammen|01-113-2-III-Eis.csv|36|44|36|zusamen|['zusammen', 'zusagen', 'zusahen']
347|kletert|klettert|01-116-2-III-Eis.csv|7|8|7|kletert|['keltert', 'klettre', 'klettert', 'kletter', 'Kletterer', 'Klettern', 'Kletterei', 'kleckert']
348|troft|tropft|01-116-2-III-Eis.csv|5|9|5|troft|['tropft', 'traft', 'trogt', 'Tropf']
349|merck|merkt|01-116-2-III-Eis.csv|1|16|1|merck|['Merck', 'merk', 'meckern']
350|geschtolpert|gestolpert|01-116-2-III-Eis.csv|3|14|3|geschtolpert|['gestolpert', 'gescheppert', 'geschlottert', 'gestochert']
351|kaft|kläfft|01-116-2-III-Eis.csv|1|4|1|kaft|['kraft', 'kauft', 'kalt', 'kaut', 'kamt', 'Saft', 'Taft', 'Haft']
352|wil|will|01-116-2-III-Eis.csv|95|157|95|wil|['weil', 'will', 'wild', 'wie', 'wir', 'Nil', 'Willi']
353|jest|jetzt|01-116-2-III-Eis.csv|7|75|7|jest|['lest', 'just', 'fest', 'Nest', 'Rest', 'Test', 'Pest', 'Fest', 'West', 'jettest']
354|gemerckt|gemerkt|01-116-2-III-Eis.csv|4|10|4|gemerckt|['gemerkt', 'gemeckert', 'gereckt']
355|gefalen|gefallen|01-116-2-III-Eis.csv|50|69|50|gefalen|['gefallen', 'Gefallen', 'gefalzten', 'gefalle', 'gefangen']
356|isst|ist|01-116-2-III-Eis.csv|5|33|5|isst|
357|dan|dann|01-116-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
358|falt|fallt|01-116-2-III-Eis.csv|9|11|9|falt|['alt', 'falte', 'fallt', 'fault', 'falzt', 'falt-', 'fast', 'aalt', 'galt', 'malt', 'halt', 'falb', 'kalt', 'faxt', 'Halt', 'f alt', 'fatal']
359|trofen|Tropfen|01-116-2-III-Eis.csv|9|14|8|trofen|['tropfen', 'trafen', 'trogen', 'träfen', 'Tropfen', 'betroffen', 'getroffen']
360|Eisferkäufer|Eisverkäufer|01-122-2-III-Eis.csv|1|4|1|Eisferkäufer|['Eisfernkäufer', 'Eisuferkäufer', 'Eisuferkäfer', 'Eisverkäufer', 'Einkäufer', 'Verkäufer']
361|daf|darf|01-122-2-III-Eis.csv|1|2|1|daf|['da', 'darf', 'das', 'dar', 'da f']
362|den|denn|01-122-2-III-Eis.csv|122|119|117|den|
363|Eerber|Erdbeer|01-122-2-III-Eis.csv|1|3|1|Eerber|['Derber', 'Herber', 'Werber', 'Erwerber', 'Bewerber', 'Erbebe', 'Erwerbe']
364|wil|will|01-122-2-III-Eis.csv|95|157|95|wil|['weil', 'will', 'wild', 'wie', 'wir', 'Nil', 'Willi']
365|Wanile|Vanille|01-122-2-III-Eis.csv|1|4|1|Wanile|['Wandle']
366|wil|will|01-122-2-III-Eis.csv|95|157|95|wil|['weil', 'will', 'wild', 'wie', 'wir', 'Nil', 'Willi']
367|krik|krieg|01-122-2-III-Eis.csv|1|4|1|krik|['Kritik']
368|nikch|nichts|01-122-2-III-Eis.csv|1|25|1|nikch|['Chronik']
369|sis|sies|01-122-2-III-Eis.csv|2|1|1|sis|['iss', 'Isis', 'sie', 'bis', 'Eis', 'Sigis']
370|bekomen|bekommen|01-122-2-III-Eis.csv|19|31|18|bekomen|['bekommen', 'bekamen', 'bekämen', 'bekomme', 'beklommen', 'benommen', 'kommen']
371|vegt|fängt|01-122-2-III-Eis.csv|3|29|1|vegt|['regt', 'legt', 'hegt', 'fegt']
372|stolpat|stolpert|01-122-2-III-Eis.csv|9|27|9|stolpat|['Tolpatsch']
373|felt|fällt|01-122-2-III-Eis.csv|93|198|90|felt|['fehlt', 'fielt', 'feilt', 'elft', 'fest', 'fett', 'fegt', 'Welt', 'Zelt']
374|Sagtt|sagt|01-122-2-III-Eis.csv|1|52|1|Sagtt|['Tagst', 'Satt', 'Sagt', 'Sagtet', 'Sagte', 'Sagst', 'Sagt t']
375|dier|dir|01-122-2-III-Eis.csv|18|24|18|dier|['dir', 'drei', 'der', 'die', 'dies', 'gier', 'hier', 'vier', 'zier', 'Eier', 'Tier', 'Gier', 'Bier', 'Zier', 'die r']
376|wegetan|wehgetan|01-122-2-III-Eis.csv|11|17|11|wegetan|['weggetan', 'angetan', 'getan']
377|Stet|steht|01-122-2-III-Eis.csv|2|37|1|Stet|['Set', 'Steg', 'Steht', 'Stete', 'Stets', 'Ästet', 'Sätet', 'Steh']
378|fon|von|01-122-2-III-Eis.csv|63|76|61|fon|['von', 'Ion', 'Ton', 'Don', 'Bon', 'Xon', 'Äon', 'Font']
